path,text_video,text_image,num_frames,object,velcoities,background,split_name,id,image_path,image_selecting,usage
/nfs/yban/dataset/multiple/videos/video_16556.mp4,aggravation board game is dropping in the christmas photo studio,aggravation board game in the christmas photo studio,24,aggravation board game,"[[1.7605218887329102, 3.698007106781006, 0.0]]",christmas photo studio,static,16556,/nfs/yban/dataset/multiple/rawdata/16556/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_12490.mp4,mmo gaming mouse is dropping in the missile launch facility,mmo gaming mouse in the missile launch facility,24,mmo gaming mouse,"[[-5.500370979309082, -2.717961549758911, 0.0]]",missile launch facility,static,12490,/nfs/yban/dataset/multiple/rawdata/12490/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_09214.mp4,wooden abc blocks with wagon is dropping in the entrance to the subway,wooden abc blocks with wagon in the entrance to the subway,24,wooden abc blocks with wagon,"[[-1.3947179317474365, -3.9335882663726807, 0.0]]",entrance to the subway,dynamic,09214,/nfs/yban/dataset/multiple/rawdata/09214/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_14507.mp4,elephant stuffed toy is dropping in the dawn in venice,elephant stuffed toy in the dawn in venice,24,elephant stuffed toy,"[[0.4516061246395111, 1.052711009979248, 0.0]]",dawn in venice,static,14507,/nfs/yban/dataset/multiple/rawdata/14507/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_17668.mp4,bottle of bronzer is dropping in the urban courtyard scene,bottle of bronzer in the urban courtyard scene,24,bottle of bronzer,"[[-0.7023117542266846, -3.648880958557129, 0.0]]",urban courtyard scene,dynamic,17668,/nfs/yban/dataset/multiple/rawdata/17668/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_12988.mp4,great white shark is dropping in the bridge over cedar creek,great white shark in the bridge over cedar creek,24,great white shark,"[[5.659738540649414, -6.432074069976807, 0.0]]",bridge over cedar creek,dynamic,12988,/nfs/yban/dataset/multiple/rawdata/12988/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_16432.mp4,red dish drying mat is dropping in the sanctuary in greenery,red dish drying mat in the sanctuary in greenery,24,red dish drying mat,"[[-2.4309182167053223, 4.804458141326904, 0.0]]",sanctuary in greenery,both,16432,/nfs/yban/dataset/multiple/rawdata/16432/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_14463.mp4,red dish drying mat is dropping in the interior of kiara's place,red dish drying mat in the interior of kiara's place,24,red dish drying mat,"[[0.06055024266242981, -5.334750652313232, 0.0]]",interior of kiara's place,both,14463,/nfs/yban/dataset/multiple/rawdata/14463/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_09370.mp4,brown handmade hat is dropping in the small studio scene,brown handmade hat in the small studio scene,24,brown handmade hat,"[[-3.3544955253601074, 5.115100860595703, 0.0]]",small studio scene,both,09370,/nfs/yban/dataset/multiple/rawdata/09370/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_15639.mp4,lightweight running shoe is dropping in the cave with hikers,lightweight running shoe in the cave with hikers,24,lightweight running shoe,"[[1.755467414855957, 2.0168418884277344, 0.0]]",cave with hikers,both,15639,/nfs/yban/dataset/multiple/rawdata/15639/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_08476.mp4,red gaming headset is dropping in the reinforced concrete structure,red gaming headset in the reinforced concrete structure,24,red gaming headset,"[[-3.5595147609710693, -5.0239105224609375, 0.0]]",reinforced concrete structure,dynamic,08476,/nfs/yban/dataset/multiple/rawdata/08476/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_15365.mp4,brown handmade hat is dropping in the industrial pipe and valve,brown handmade hat in the industrial pipe and valve,24,brown handmade hat,"[[-0.979428231716156, 0.8029080033302307, 0.0]]",industrial pipe and valve,both,15365,/nfs/yban/dataset/multiple/rawdata/15365/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_17334.mp4,toy airplane with pilot is dropping in the scenery of noga,toy airplane with pilot in the scenery of noga,24,toy airplane with pilot,"[[-2.932858943939209, 4.5980916023254395, 0.0]]",scenery of noga,both,17334,/nfs/yban/dataset/multiple/rawdata/17334/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_09748.mp4,blue school backpack is dropping in the ostrich on the road,blue school backpack in the ostrich on the road,24,blue school backpack,"[[3.7385313510894775, -3.4083752632141113, 0.0]]",ostrich on the road,both,09748,/nfs/yban/dataset/multiple/rawdata/09748/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_15201.mp4,paisley patterned pencil case is dropping in the canteen in abandoned factory,paisley patterned pencil case in the canteen in abandoned factory,24,paisley patterned pencil case,"[[1.8960456848144531, -7.7211151123046875, 0.0]]",canteen in abandoned factory,static,15201,/nfs/yban/dataset/multiple/rawdata/15201/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_08512.mp4,a blue bath towel is dropping in the nighttime courtyard,a blue bath towel in the nighttime courtyard,24,a blue bath towel,"[[0.11852642893791199, 4.799600601196289, 0.0]]",nighttime courtyard,both,08512,/nfs/yban/dataset/multiple/rawdata/08512/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_13396.mp4,can opener tool is dropping in the abandoned tank farm,can opener tool in the abandoned tank farm,24,can opener tool,"[[3.050917625427246, -6.139318466186523, 0.0]]",abandoned tank farm,dynamic,13396,/nfs/yban/dataset/multiple/rawdata/13396/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_17250.mp4,black ink cartridge is dropping in the motel made of wood,black ink cartridge in the motel made of wood,24,black ink cartridge,"[[0.714533805847168, 5.549978256225586, 0.0]]",motel made of wood,dynamic,17250,/nfs/yban/dataset/multiple/rawdata/17250/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_10231.mp4,paisley patterned pencil case is dropping in the a veranda view,paisley patterned pencil case in the a veranda view,24,paisley patterned pencil case,"[[1.4595811367034912, 1.1714664697647095, 0.0]]",a veranda view,static,10231,/nfs/yban/dataset/multiple/rawdata/10231/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_09898.mp4,blue bath sheet is dropping in the peaceful courtyard,blue bath sheet in the peaceful courtyard,24,blue bath sheet,"[[-4.1431803703308105, -3.147831916809082, 0.0]]",peaceful courtyard,static,09898,/nfs/yban/dataset/multiple/rawdata/09898/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_12260.mp4,brown handmade hat is dropping in the abandoned tank farm,brown handmade hat in the abandoned tank farm,24,brown handmade hat,"[[0.11822563409805298, -0.054611388593912125, 0.0]]",abandoned tank farm,both,12260,/nfs/yban/dataset/multiple/rawdata/12260/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_10355.mp4,red handheld scissors is dropping in the the serene blue lagoon,red handheld scissors in the the serene blue lagoon,24,red handheld scissors,"[[-0.3683302402496338, -4.397740364074707, 0.0]]",the serene blue lagoon,both,10355,/nfs/yban/dataset/multiple/rawdata/10355/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_17098.mp4,black wireless speaker is dropping in the hamburg central station,black wireless speaker in the hamburg central station,24,black wireless speaker,"[[1.5268107652664185, 0.7362608313560486, 0.0]]",hamburg central station,static,17098,/nfs/yban/dataset/multiple/rawdata/17098/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_14293.mp4,a blue bath towel is dropping in the a veranda view,a blue bath towel in the a veranda view,24,a blue bath towel,"[[1.0124460458755493, -1.0869673490524292, 0.0]]",a veranda view,both,14293,/nfs/yban/dataset/multiple/rawdata/14293/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_12304.mp4,aggravation board game is dropping in the grass at noon,aggravation board game in the grass at noon,24,aggravation board game,"[[-0.8657107949256897, -2.959256649017334, 0.0]]",grass at noon,static,12304,/nfs/yban/dataset/multiple/rawdata/12304/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_09580.mp4,pack of coffee capsules is dropping in the historic leadenhall market,pack of coffee capsules in the historic leadenhall market,24,pack of coffee capsules,"[[-4.9568095207214355, 2.5277316570281982, 0.0]]",historic leadenhall market,both,09580,/nfs/yban/dataset/multiple/rawdata/09580/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_05513.mp4,a blue bath towel is dropping in the bridge over cedar creek,a blue bath towel in the bridge over cedar creek,24,a blue bath towel,"[[5.700913429260254, -1.8126187324523926, 0.0]]",bridge over cedar creek,both,05513,/nfs/yban/dataset/multiple/rawdata/05513/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_18200.mp4,black ink cartridge is dropping in the the epping forest scene,black ink cartridge in the the epping forest scene,24,black ink cartridge,"[[-0.17589429020881653, -0.9289879202842712, 0.0]]",the epping forest scene,dynamic,18200,/nfs/yban/dataset/multiple/rawdata/18200/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_03484.mp4,red handheld scissors is dropping in the ethnography museum exhibits,red handheld scissors in the ethnography museum exhibits,24,red handheld scissors,"[[-0.2987852990627289, 2.9390501976013184, 0.0]]",ethnography museum exhibits,both,03484,/nfs/yban/dataset/multiple/rawdata/03484/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_04749.mp4,toy airplane with pilot is dropping in the empty little house,toy airplane with pilot in the empty little house,24,toy airplane with pilot,"[[1.9998234510421753, -1.6851122379302979, 0.0]]",empty little house,both,04749,/nfs/yban/dataset/multiple/rawdata/04749/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_06718.mp4,blue bath sheet is dropping in the the circus maximus arena,blue bath sheet in the the circus maximus arena,24,blue bath sheet,"[[3.2699062824249268, -3.8159067630767822, 0.0]]",the circus maximus arena,static,06718,/nfs/yban/dataset/multiple/rawdata/06718/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_07542.mp4,lightweight running shoe is dropping in the bridge over cedar creek,lightweight running shoe in the bridge over cedar creek,24,lightweight running shoe,"[[0.3587987422943115, 4.979321479797363, 0.0]]",bridge over cedar creek,both,07542,/nfs/yban/dataset/multiple/rawdata/07542/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_18364.mp4,red handheld scissors is dropping in the ulm minster cathedral,red handheld scissors in the ulm minster cathedral,24,red handheld scissors,"[[-6.2345709800720215, 4.404892444610596, 0.0]]",ulm minster cathedral,both,18364,/nfs/yban/dataset/multiple/rawdata/18364/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_05477.mp4,red dish drying mat is dropping in the factory yard scene,red dish drying mat in the factory yard scene,24,red dish drying mat,"[[0.21164719760417938, 2.652186870574951, 0.0]]",factory yard scene,both,05477,/nfs/yban/dataset/multiple/rawdata/05477/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_07426.mp4,pack of coffee capsules is dropping in the small recording studio,pack of coffee capsules in the small recording studio,24,pack of coffee capsules,"[[-1.6305311918258667, -0.1440069079399109, 0.0]]",small recording studio,both,07426,/nfs/yban/dataset/multiple/rawdata/07426/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_00447.mp4,aggravation board game is dropping in the wide city street,aggravation board game in the wide city street,24,aggravation board game,"[[-1.369648814201355, 1.2866463661193848, 0.0]]",wide city street,static,00447,/nfs/yban/dataset/multiple/rawdata/00447/rgba_00008.png,8,tbc
/nfs/yban/dataset/multiple/videos/video_04581.mp4,blue school backpack is dropping in the dresden's georgentor gate,blue school backpack in the dresden's georgentor gate,24,blue school backpack,"[[4.966464042663574, 2.4872384071350098, 0.0]]",dresden's georgentor gate,both,04581,/nfs/yban/dataset/multiple/rawdata/04581/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_02416.mp4,sturdy torchlight is dropping in the ostrich on the road,sturdy torchlight in the ostrich on the road,24,sturdy torchlight,"[[-3.8137047290802, 6.044284343719482, 0.0]]",ostrich on the road,dynamic,02416,/nfs/yban/dataset/multiple/rawdata/02416/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_19292.mp4,yellow school bus is dropping in the small recording studio,yellow school bus in the small recording studio,24,yellow school bus,"[[3.341381311416626, 6.433121204376221, 0.0]]",small recording studio,static,19292,/nfs/yban/dataset/multiple/rawdata/19292/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_01779.mp4,great white shark is dropping in the small recording studio,great white shark in the small recording studio,24,great white shark,"[[0.9033123254776001, -3.134072780609131, 0.0]]",small recording studio,dynamic,01779,/nfs/yban/dataset/multiple/rawdata/01779/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_04899.mp4,blue bath sheet is dropping in the dresden's georgentor gate,blue bath sheet in the dresden's georgentor gate,24,blue bath sheet,"[[2.492908477783203, -1.5836684703826904, 0.0]]",dresden's georgentor gate,static,04899,/nfs/yban/dataset/multiple/rawdata/04899/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_00523.mp4,decaf instant coffee jar is dropping in the stream flowing by,decaf instant coffee jar in the stream flowing by,24,decaf instant coffee jar,"[[-3.2108213901519775, 5.863105297088623, 0.0]]",stream flowing by,both,00523,/nfs/yban/dataset/multiple/rawdata/00523/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_02572.mp4,mocha plant container is dropping in the basement of sepulchral chapel,mocha plant container in the basement of sepulchral chapel,24,mocha plant container,"[[-2.9471724033355713, 3.1449854373931885, 0.0]]",basement of sepulchral chapel,static,02572,/nfs/yban/dataset/multiple/rawdata/02572/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_03728.mp4,round cake pan is dropping in the small recording studio,round cake pan in the small recording studio,24,round cake pan,"[[6.022610187530518, 4.9812188148498535, 0.0]]",small recording studio,both,03728,/nfs/yban/dataset/multiple/rawdata/03728/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_11020.mp4,red dish drying mat is dropping in the missile launch facility,red dish drying mat in the missile launch facility,24,red dish drying mat,"[[-3.175880193710327, -0.5844220519065857, 0.0]]",missile launch facility,both,11020,/nfs/yban/dataset/multiple/rawdata/11020/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_13071.mp4,toy airplane with pilot is dropping in the luxurious indoor swimming pool,toy airplane with pilot in the luxurious indoor swimming pool,24,toy airplane with pilot,"[[0.2919566035270691, 0.1691613644361496, 0.0]]",luxurious indoor swimming pool,both,13071,/nfs/yban/dataset/multiple/rawdata/13071/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_16289.mp4,yellow school bus is dropping in the cozy cafe scene,yellow school bus in the cozy cafe scene,24,yellow school bus,"[[-1.5106643438339233, -2.052596092224121, 0.0]]",cozy cafe scene,static,16289,/nfs/yban/dataset/multiple/rawdata/16289/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_11144.mp4,red handheld scissors is dropping in the mutianyu great wall,red handheld scissors in the mutianyu great wall,24,red handheld scissors,"[[-2.124342679977417, 4.233005046844482, 0.0]]",mutianyu great wall,both,11144,/nfs/yban/dataset/multiple/rawdata/11144/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_15082.mp4,can opener tool is dropping in the empty little house,can opener tool in the empty little house,24,can opener tool,"[[5.560237884521484, -0.5012983083724976, 0.0]]",empty little house,dynamic,15082,/nfs/yban/dataset/multiple/rawdata/15082/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_08791.mp4,a can of coffee is dropping in the dawn at bell park,a can of coffee in the dawn at bell park,24,a can of coffee,"[[0.5266215801239014, -5.829801082611084, 0.0]]",dawn at bell park,static,08791,/nfs/yban/dataset/multiple/rawdata/08791/rgba_00016.png,16,tbc
/nfs/yban/dataset/multiple/videos/video_13115.mp4,a black hammer is dropping in the grass at noon,a black hammer in the grass at noon,24,a black hammer,"[[-2.7403173446655273, 3.5230355262756348, 0.0]]",grass at noon,dynamic,13115,/nfs/yban/dataset/multiple/rawdata/13115/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_09667.mp4,pair of latex gloves is dropping in the ostrich on the road,pair of latex gloves in the ostrich on the road,24,pair of latex gloves,"[[1.321176528930664, -2.1107966899871826, 0.0]]",ostrich on the road,static,09667,/nfs/yban/dataset/multiple/rawdata/09667/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_14174.mp4,bottle of bronzer is dropping in the crossing in autumn,bottle of bronzer in the crossing in autumn,24,bottle of bronzer,"[[1.6335161924362183, 5.81707763671875, 0.0]]",crossing in autumn,dynamic,14174,/nfs/yban/dataset/multiple/rawdata/14174/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_16125.mp4,red dish drying mat is dropping in the passage made of glass,red dish drying mat in the passage made of glass,24,red dish drying mat,"[[-3.0868759155273438, -0.5266185998916626, 0.0]]",passage made of glass,both,16125,/nfs/yban/dataset/multiple/rawdata/16125/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_08841.mp4,a blue bath towel is dropping in the crossing in autumn,a blue bath towel in the crossing in autumn,24,a blue bath towel,"[[2.1220288276672363, -4.861846446990967, 0.0]]",crossing in autumn,both,08841,/nfs/yban/dataset/multiple/rawdata/08841/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_14010.mp4,wooden abc blocks with wagon is dropping in the city street view,wooden abc blocks with wagon in the city street view,24,wooden abc blocks with wagon,"[[-2.1420719623565674, -4.222517967224121, 0.0]]",city street view,dynamic,14010,/nfs/yban/dataset/multiple/rawdata/14010/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_08559.mp4,red dish drying mat is dropping in the cozy cafe scene,red dish drying mat in the cozy cafe scene,24,red dish drying mat,"[[-1.9888757467269897, 3.5099267959594727, 0.0]]",cozy cafe scene,both,08559,/nfs/yban/dataset/multiple/rawdata/08559/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_12187.mp4,a blue bath towel is dropping in the cave in the forest,a blue bath towel in the cave in the forest,24,a blue bath towel,"[[-0.13989987969398499, -6.876620769500732, 0.0]]",cave in the forest,both,12187,/nfs/yban/dataset/multiple/rawdata/12187/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_09703.mp4,red dish drying mat is dropping in the sanctuary in greenery,red dish drying mat in the sanctuary in greenery,24,red dish drying mat,"[[-4.774393081665039, -2.2264373302459717, 0.0]]",sanctuary in greenery,both,09703,/nfs/yban/dataset/multiple/rawdata/09703/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_16041.mp4,decaf instant coffee jar is dropping in the gray-themed room,decaf instant coffee jar in the gray-themed room,24,decaf instant coffee jar,"[[-6.594609260559082, 1.5108909606933594, 0.0]]",gray-themed room,both,16041,/nfs/yban/dataset/multiple/rawdata/16041/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_08925.mp4,lightweight running shoe is dropping in the crossing in autumn,lightweight running shoe in the crossing in autumn,24,lightweight running shoe,"[[-1.3774232864379883, 4.2344136238098145, 0.0]]",crossing in autumn,both,08925,/nfs/yban/dataset/multiple/rawdata/08925/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_01656.mp4,pair of latex gloves is dropping in the a quiet reading room,pair of latex gloves in the a quiet reading room,24,pair of latex gloves,"[[2.9979448318481445, -0.5427964925765991, 0.0]]",a quiet reading room,static,01656,/nfs/yban/dataset/multiple/rawdata/01656/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_02821.mp4,mmo gaming mouse is dropping in the west train tunnel at moulton station,mmo gaming mouse in the west train tunnel at moulton station,24,mmo gaming mouse,"[[1.658708095550537, 0.0035341186448931694, 0.0]]",west train tunnel at moulton station,static,02821,/nfs/yban/dataset/multiple/rawdata/02821/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_00870.mp4,blue school backpack is dropping in the nighttime courtyard,blue school backpack in the nighttime courtyard,24,blue school backpack,"[[5.977199077606201, 2.7504730224609375, 0.0]]",nighttime courtyard,both,00870,/nfs/yban/dataset/multiple/rawdata/00870/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_05790.mp4,can opener tool is dropping in the grotto in blue hues,can opener tool in the grotto in blue hues,24,can opener tool,"[[1.067262053489685, 1.4400721788406372, 0.0]]",grotto in blue hues,dynamic,05790,/nfs/yban/dataset/multiple/rawdata/05790/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_18083.mp4,decaf instant coffee jar is dropping in the abandoned overpass bridge,decaf instant coffee jar in the abandoned overpass bridge,24,decaf instant coffee jar,"[[-7.347703456878662, -2.9861671924591064, 0.0]]",abandoned overpass bridge,both,18083,/nfs/yban/dataset/multiple/rawdata/18083/rgba_00004.png,4,tbc
/nfs/yban/dataset/multiple/videos/video_03607.mp4,sturdy torchlight is dropping in the idyllic countryside view,sturdy torchlight in the idyllic countryside view,24,sturdy torchlight,"[[-3.0552031993865967, 5.853729248046875, 0.0]]",idyllic countryside view,dynamic,03607,/nfs/yban/dataset/multiple/rawdata/03607/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_02945.mp4,pack of coffee capsules is dropping in the factory yard scene,pack of coffee capsules in the factory yard scene,24,pack of coffee capsules,"[[-2.3158152103424072, 1.5930496454238892, 0.0]]",factory yard scene,both,02945,/nfs/yban/dataset/multiple/rawdata/02945/rgba_00015.png,15,tbc
/nfs/yban/dataset/multiple/videos/video_00568.mp4,pack of coffee capsules is dropping in the grotto in blue hues,pack of coffee capsules in the grotto in blue hues,24,pack of coffee capsules,"[[4.420942306518555, -1.6073429584503174, 0.0]]",grotto in blue hues,both,00568,/nfs/yban/dataset/multiple/rawdata/00568/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_01732.mp4,blue school backpack is dropping in the passage made of glass,blue school backpack in the passage made of glass,24,blue school backpack,"[[4.960979461669922, -4.145197868347168, 0.0]]",passage made of glass,both,01732,/nfs/yban/dataset/multiple/rawdata/01732/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_03763.mp4,lightweight running shoe is dropping in the dirt path in greenery,lightweight running shoe in the dirt path in greenery,24,lightweight running shoe,"[[5.585798263549805, -0.9857779145240784, 0.0]]",dirt path in greenery,both,03763,/nfs/yban/dataset/multiple/rawdata/03763/rgba_00014.png,14,tbc
/nfs/yban/dataset/multiple/videos/video_06883.mp4,red handheld scissors is dropping in the cave with hikers,red handheld scissors in the cave with hikers,24,red handheld scissors,"[[2.626431941986084, 2.416691541671753, 0.0]]",cave with hikers,both,06883,/nfs/yban/dataset/multiple/rawdata/06883/rgba_00009.png,9,tbc
/nfs/yban/dataset/multiple/videos/video_02539.mp4,a blue bath towel is dropping in the small studio scene,a blue bath towel in the small studio scene,24,a blue bath towel,"[[-7.00562047958374, -0.4275777339935303, 0.0]]",small studio scene,both,02539,/nfs/yban/dataset/multiple/rawdata/02539/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_00914.mp4,bottle of bronzer is dropping in the small studio room,bottle of bronzer in the small studio room,24,bottle of bronzer,"[[3.5505142211914062, -7.387287139892578, 0.0]]",small studio room,dynamic,00914,/nfs/yban/dataset/multiple/rawdata/00914/rgba_00011.png,11,tbc
/nfs/yban/dataset/multiple/videos/video_04702.mp4,blue bath sheet is dropping in the basement of sepulchral chapel,blue bath sheet in the basement of sepulchral chapel,24,blue bath sheet,"[[0.3819490075111389, -0.5941017866134644, 0.0]]",basement of sepulchral chapel,static,04702,/nfs/yban/dataset/multiple/rawdata/04702/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_05558.mp4,a can of coffee is dropping in the lost city ruins,a can of coffee in the lost city ruins,24,a can of coffee,"[[-3.42429780960083, -1.4196536540985107, 0.0]]",lost city ruins,static,05558,/nfs/yban/dataset/multiple/rawdata/05558/rgba_00007.png,7,tbc
/nfs/yban/dataset/multiple/videos/video_02695.mp4,red dish drying mat is dropping in the dawn at bell park,red dish drying mat in the dawn at bell park,24,red dish drying mat,"[[-0.17691701650619507, -0.500451922416687, 0.0]]",dawn at bell park,both,02695,/nfs/yban/dataset/multiple/rawdata/02695/rgba_00002.png,2,tbc
/nfs/yban/dataset/multiple/videos/video_07975.mp4,blue bath sheet is dropping in the passage made of glass,blue bath sheet in the passage made of glass,24,blue bath sheet,"[[-6.654641151428223, -4.066285610198975, 0.0]]",passage made of glass,static,07975,/nfs/yban/dataset/multiple/rawdata/07975/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_19011.mp4,brown handmade hat is dropping in the riverside in shanghai,brown handmade hat in the riverside in shanghai,24,brown handmade hat,"[[-1.2240676879882812, -4.2269487380981445, 0.0]]",riverside in shanghai,both,19011,/nfs/yban/dataset/multiple/rawdata/19011/rgba_00006.png,6,tbc
/nfs/yban/dataset/multiple/videos/video_05924.mp4,brown handmade hat is dropping in the nighttime courtyard,brown handmade hat in the nighttime courtyard,24,brown handmade hat,"[[-0.27615877985954285, 7.155484676361084, 0.0]]",nighttime courtyard,both,05924,/nfs/yban/dataset/multiple/rawdata/05924/rgba_00012.png,12,tbc
/nfs/yban/dataset/multiple/videos/video_07509.mp4,bottle of bronzer is dropping in the blaubeuren at night,bottle of bronzer in the blaubeuren at night,24,bottle of bronzer,"[[1.316361427307129, -4.273126602172852, 0.0]]",blaubeuren at night,dynamic,07509,/nfs/yban/dataset/multiple/rawdata/07509/rgba_00005.png,5,tbc
/nfs/yban/dataset/multiple/videos/video_06753.mp4,decaf instant coffee jar is dropping in the steaming boiler room,decaf instant coffee jar in the steaming boiler room,24,decaf instant coffee jar,"[[1.6569854021072388, -1.1121894121170044, 0.0]]",steaming boiler room,both,06753,/nfs/yban/dataset/multiple/rawdata/06753/rgba_00003.png,3,tbc
/nfs/yban/dataset/multiple/videos/video_07811.mp4,pack of coffee capsules is dropping in the stream flowing by,pack of coffee capsules in the stream flowing by,24,pack of coffee capsules,"[[4.065389633178711, -0.820390522480011, 0.0]]",stream flowing by,both,07811,/nfs/yban/dataset/multiple/rawdata/07811/rgba_00001.png,1,tbc
/nfs/yban/dataset/multiple/videos/video_19175.mp4,blue bath sheet is dropping in the wintery roadside in rural area,blue bath sheet in the wintery roadside in rural area,24,blue bath sheet,"[[-7.142782688140869, 0.7196760177612305, 0.0]]",wintery roadside in rural area,static,19175,/nfs/yban/dataset/multiple/rawdata/19175/rgba_00000.png,0,tbc
/nfs/yban/dataset/multiple/videos/video_01986.mp4,red fabric cube is dropping in the the circus maximus arena,red fabric cube in the the circus maximus arena,24,red fabric cube,"[[-1.4786944389343262, 1.6782687902450562, 0.0]]",the circus maximus arena,dynamic,01986,/nfs/yban/dataset/multiple/rawdata/01986/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_04666.mp4,a black hammer is dropping in the hilly terrain scene,a black hammer in the hilly terrain scene,24,a black hammer,"[[0.9334677457809448, 2.4346790313720703, 0.0]]",hilly terrain scene,dynamic,04666,/nfs/yban/dataset/multiple/rawdata/04666/rgba_00013.png,13,tbc
/nfs/yban/dataset/multiple/videos/video_06637.mp4,blue school backpack is dropping in the terrace at lythwood,blue school backpack in the terrace at lythwood,24,blue school backpack,"[[2.166377544403076, -6.7113261222839355, 0.0]]",terrace at lythwood,both,06637,/nfs/yban/dataset/multiple/rawdata/06637/rgba_00011.png,11,tbc
