path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_05452.mp4,"great white shark is moving to the right in the peaceful courtyard.","great white shark is in the peaceful courtyard.",24,great white shark,"peaceful courtyard.",right,images_right_videos,05452,/nfs/yban/dataset/multi/rawdata/05452/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07567.mp4,can opener tool is moving to the right in the luxurious indoor swimming pool,can opener tool is in the luxurious indoor swimming pool,24,can opener tool,luxurious indoor swimming pool,right,images_right_videos,07567,/nfs/yban/dataset/multi/rawdata/07567/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05536.mp4,blue bath sheet is moving to the left in the urban courtyard scene,blue bath sheet is in the urban courtyard scene,24,blue bath sheet,urban courtyard scene,left,right_videos_left_videos,05536,/nfs/yban/dataset/multi/rawdata/05536/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02557.mp4,"red dish drying mat is moving to the right in the peaceful courtyard.","red dish drying mat is in the peaceful courtyard.",24,red dish drying mat,"peaceful courtyard.",right,images_left_videos,02557,/nfs/yban/dataset/multi/rawdata/02557/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00506.mp4,black ink cartridge is moving to the left in the the serene blue lagoon,black ink cartridge is in the the serene blue lagoon,24,black ink cartridge,the serene blue lagoon,left,images,00506,/nfs/yban/dataset/multi/rawdata/00506/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03669.mp4,great white shark is moving to the right in the dresden's georgentor gate,great white shark is in the dresden's georgentor gate,24,great white shark,dresden's georgentor gate,right,images_right_videos,03669,/nfs/yban/dataset/multi/rawdata/03669/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02433.mp4,round cake pan is moving to the right in the cliff along the shoreline,round cake pan is in the cliff along the shoreline,24,round cake pan,cliff along the shoreline,right,none,02433,/nfs/yban/dataset/multi/rawdata/02433/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00462.mp4,wooden abc blocks with wagon is moving to the left in the square in palermo city,wooden abc blocks with wagon is in the square in palermo city,24,wooden abc blocks with wagon,square in palermo city,left,none,00462,/nfs/yban/dataset/multi/rawdata/00462/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01638.mp4,black wireless speaker is moving to the right in the urban courtyard scene,black wireless speaker is in the urban courtyard scene,24,black wireless speaker,urban courtyard scene,right,left_videos,01638,/nfs/yban/dataset/multi/rawdata/01638/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08537.mp4,great white shark is moving to the left in the umhlanga's sunrise scene,great white shark is in the umhlanga's sunrise scene,24,great white shark,umhlanga's sunrise scene,left,images_right_videos,08537,/nfs/yban/dataset/multi/rawdata/08537/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08453.mp4,can opener tool is moving to the left in the mutianyu great wall,can opener tool is in the mutianyu great wall,24,can opener tool,mutianyu great wall,left,images_right_videos,08453,/nfs/yban/dataset/multi/rawdata/08453/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09609.mp4,a blue bath towel is moving to the left in the empty little house,a blue bath towel is in the empty little house,24,a blue bath towel,empty little house,left,right_videos,09609,/nfs/yban/dataset/multi/rawdata/09609/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03746.mp4,blue bath sheet is moving to the right in the an oriental garden scene,blue bath sheet is in the an oriental garden scene,24,blue bath sheet,an oriental garden scene,right,right_videos_left_videos,03746,/nfs/yban/dataset/multi/rawdata/03746/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00931.mp4,red fabric cube is moving to the left in the sunset over venice,red fabric cube is in the sunset over venice,24,red fabric cube,sunset over venice,left,images,00931,/nfs/yban/dataset/multi/rawdata/00931/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07680.mp4,toy airplane with pilot is moving to the right in the meadow in the evening,toy airplane with pilot is in the meadow in the evening,24,toy airplane with pilot,meadow in the evening,right,images,07680,/nfs/yban/dataset/multi/rawdata/07680/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02960.mp4,toy airplane with pilot is moving to the right in the entrance to the subway,toy airplane with pilot is in the entrance to the subway,24,toy airplane with pilot,entrance to the subway,right,images,02960,/nfs/yban/dataset/multi/rawdata/02960/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01717.mp4,a can of coffee is moving to the left in the slipway abandoned,a can of coffee is in the slipway abandoned,24,a can of coffee,slipway abandoned,left,left_videos,01717,/nfs/yban/dataset/multi/rawdata/01717/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02478.mp4,brown handmade hat is moving to the left in the peaceful riverside walk,brown handmade hat is in the peaceful riverside walk,24,brown handmade hat,peaceful riverside walk,left,images_right_videos_left_videos,02478,/nfs/yban/dataset/multi/rawdata/02478/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00855.mp4,yellow school bus is moving to the left in the dresden's georgentor gate,yellow school bus is in the dresden's georgentor gate,24,yellow school bus,dresden's georgentor gate,left,right_videos,00855,/nfs/yban/dataset/multi/rawdata/00855/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03622.mp4,blue school backpack is moving to the left in the square in palermo city,blue school backpack is in the square in palermo city,24,blue school backpack,square in palermo city,left,images_left_videos,03622,/nfs/yban/dataset/multi/rawdata/03622/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04993.mp4,yellow school bus is moving to the left in the the serene blue lagoon,yellow school bus is in the the serene blue lagoon,24,yellow school bus,the serene blue lagoon,left,right_videos,04993,/nfs/yban/dataset/multi/rawdata/04993/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01673.mp4,toy airplane with pilot is moving to the left in the bridge over night pond,toy airplane with pilot is in the bridge over night pond,24,toy airplane with pilot,bridge over night pond,left,images,01673,/nfs/yban/dataset/multi/rawdata/01673/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02804.mp4,red handheld scissors is moving to the left in the city street view,red handheld scissors is in the city street view,24,red handheld scissors,city street view,left,images_right_videos_left_videos,02804,/nfs/yban/dataset/multi/rawdata/02804/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00429.mp4,a black hammer is moving to the left in the missile launch facility,a black hammer is in the missile launch facility,24,a black hammer,missile launch facility,left,images_right_videos_left_videos,00429,/nfs/yban/dataset/multi/rawdata/00429/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06612.mp4,red handheld scissors is moving to the left in the an oriental garden scene,red handheld scissors is in the an oriental garden scene,24,red handheld scissors,an oriental garden scene,left,images_right_videos_left_videos,06612,/nfs/yban/dataset/multi/rawdata/06612/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05865.mp4,brown handmade hat is moving to the left in the cliff top in white,brown handmade hat is in the cliff top in white,24,brown handmade hat,cliff top in white,left,images_right_videos_left_videos,05865,/nfs/yban/dataset/multi/rawdata/05865/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00785.mp4,can opener tool is moving to the right in the basement of sepulchral chapel,can opener tool is in the basement of sepulchral chapel,24,can opener tool,basement of sepulchral chapel,right,images_right_videos,00785,/nfs/yban/dataset/multi/rawdata/00785/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07448.mp4,brown handmade hat is moving to the right in the umhlanga's sunrise scene,brown handmade hat is in the umhlanga's sunrise scene,24,brown handmade hat,umhlanga's sunrise scene,right,images_right_videos_left_videos,07448,/nfs/yban/dataset/multi/rawdata/07448/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05419.mp4,great white shark is moving to the right in the terrace at lythwood,great white shark is in the terrace at lythwood,24,great white shark,terrace at lythwood,right,images_right_videos,05419,/nfs/yban/dataset/multi/rawdata/05419/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07834.mp4,black wireless speaker is moving to the left in the factory producing bricks,black wireless speaker is in the factory producing bricks,24,black wireless speaker,factory producing bricks,left,left_videos,07834,/nfs/yban/dataset/multi/rawdata/07834/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04643.mp4,bottle of bronzer is moving to the right in the meadow in autumn,bottle of bronzer is in the meadow in autumn,24,bottle of bronzer,meadow in autumn,right,images_left_videos,04643,/nfs/yban/dataset/multi/rawdata/04643/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05901.mp4,red gaming headset is moving to the right in the hamburg central station,red gaming headset is in the hamburg central station,24,red gaming headset,hamburg central station,right,right_videos_left_videos,05901,/nfs/yban/dataset/multi/rawdata/05901/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06776.mp4,wooden abc blocks with wagon is moving to the right in the square in palermo city,wooden abc blocks with wagon is in the square in palermo city,24,wooden abc blocks with wagon,square in palermo city,right,none,06776,/nfs/yban/dataset/multi/rawdata/06776/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03896.mp4,paisley patterned pencil case is moving to the left in the hamburg central station,paisley patterned pencil case is in the hamburg central station,24,paisley patterned pencil case,hamburg central station,left,images_left_videos,03896,/nfs/yban/dataset/multi/rawdata/03896/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04727.mp4,yellow school bus is moving to the left in the square in palermo city,yellow school bus is in the square in palermo city,24,yellow school bus,square in palermo city,left,right_videos,04727,/nfs/yban/dataset/multi/rawdata/04727/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09726.mp4,blue school backpack is moving to the right in the terrace at lythwood,blue school backpack is in the terrace at lythwood,24,blue school backpack,terrace at lythwood,right,images_left_videos,09726,/nfs/yban/dataset/multi/rawdata/09726/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08864.mp4,can opener tool is moving to the left in the rocky river scene,can opener tool is in the rocky river scene,24,can opener tool,rocky river scene,left,images_right_videos,08864,/nfs/yban/dataset/multi/rawdata/08864/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09642.mp4,black wireless speaker is moving to the right in the meadow in the evening,black wireless speaker is in the meadow in the evening,24,black wireless speaker,meadow in the evening,right,left_videos,09642,/nfs/yban/dataset/multi/rawdata/09642/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08418.mp4,elephant stuffed toy is moving to the left in the mutianyu great wall,elephant stuffed toy is in the mutianyu great wall,24,elephant stuffed toy,mutianyu great wall,left,left_videos,08418,/nfs/yban/dataset/multi/rawdata/08418/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08144.mp4,yellow/blue bowl is moving to the right in the factory yard scene,yellow/blue bowl is in the factory yard scene,24,yellow/blue bowl,factory yard scene,right,right_videos_left_videos,08144,/nfs/yban/dataset/multi/rawdata/08144/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08020.mp4,round cake pan is moving to the left in the grass at noon,round cake pan is in the grass at noon,24,round cake pan,grass at noon,left,none,08020,/nfs/yban/dataset/multi/rawdata/08020/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05021.mp4,mocha plant container is moving to the left in the steaming boiler room,mocha plant container is in the steaming boiler room,24,mocha plant container,steaming boiler room,left,images_right_videos,05021,/nfs/yban/dataset/multi/rawdata/05021/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07070.mp4,round cake pan is moving to the right in the hamburg central station,round cake pan is in the hamburg central station,24,round cake pan,hamburg central station,right,none,07070,/nfs/yban/dataset/multi/rawdata/07070/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05145.mp4,decaf instant coffee jar is moving to the right in the dawn at bell park,decaf instant coffee jar is in the dawn at bell park,24,decaf instant coffee jar,dawn at bell park,right,images,05145,/nfs/yban/dataset/multi/rawdata/05145/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02288.mp4,can opener tool is moving to the left in the empty little house,can opener tool is in the empty little house,24,can opener tool,empty little house,left,images_right_videos,02288,/nfs/yban/dataset/multi/rawdata/02288/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01083.mp4,pack of coffee capsules is moving to the left in the dawn at bell park,pack of coffee capsules is in the dawn at bell park,24,pack of coffee capsules,dawn at bell park,left,right_videos_left_videos,01083,/nfs/yban/dataset/multi/rawdata/01083/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07114.mp4,blue school backpack is moving to the left in the dresden's georgentor gate,blue school backpack is in the dresden's georgentor gate,24,blue school backpack,dresden's georgentor gate,left,images_left_videos,07114,/nfs/yban/dataset/multi/rawdata/07114/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00175.mp4,red gaming headset is moving to the right in the theater stage setting,red gaming headset is in the theater stage setting,24,red gaming headset,theater stage setting,right,right_videos_left_videos,00175,/nfs/yban/dataset/multi/rawdata/00175/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02124.mp4,red gaming headset is moving to the left in the wide city street,red gaming headset is in the wide city street,24,red gaming headset,wide city street,left,right_videos_left_videos,02124,/nfs/yban/dataset/multi/rawdata/02124/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00011.mp4,black wireless speaker is moving to the right in the an oriental garden scene,black wireless speaker is in the an oriental garden scene,24,black wireless speaker,an oriental garden scene,right,left_videos,00011,/nfs/yban/dataset/multi/rawdata/00011/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06186.mp4,"red dish drying mat is moving to the left in the peaceful courtyard.","red dish drying mat is in the peaceful courtyard.",24,red dish drying mat,"peaceful courtyard.",left,images_left_videos,06186,/nfs/yban/dataset/multi/rawdata/06186/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02040.mp4,red dish drying mat is moving to the left in the grotto in blue hues,red dish drying mat is in the grotto in blue hues,24,red dish drying mat,grotto in blue hues,left,images_left_videos,02040,/nfs/yban/dataset/multi/rawdata/02040/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09355.mp4,decaf instant coffee jar is moving to the right in the small recording studio,decaf instant coffee jar is in the small recording studio,24,decaf instant coffee jar,small recording studio,right,images,09355,/nfs/yban/dataset/multi/rawdata/09355/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09231.mp4,red handheld scissors is moving to the right in the cave with hikers,red handheld scissors is in the cave with hikers,24,red handheld scissors,cave with hikers,right,images_right_videos_left_videos,09231,/nfs/yban/dataset/multi/rawdata/09231/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01364.mp4,mmo gaming mouse is moving to the right in the meadow in autumn,mmo gaming mouse is in the meadow in autumn,24,mmo gaming mouse,meadow in autumn,right,left_videos,01364,/nfs/yban/dataset/multi/rawdata/01364/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03335.mp4,blue bath sheet is moving to the left in the small recording studio,blue bath sheet is in the small recording studio,24,blue bath sheet,small recording studio,left,right_videos_left_videos,03335,/nfs/yban/dataset/multi/rawdata/03335/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01200.mp4,red gaming headset is moving to the right in the plaza of shadows,red gaming headset is in the plaza of shadows,24,red gaming headset,plaza of shadows,right,right_videos_left_videos,01200,/nfs/yban/dataset/multi/rawdata/01200/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07397.mp4,aggravation board game is moving to the left in the theater stage setting,aggravation board game is in the theater stage setting,24,aggravation board game,theater stage setting,left,right_videos,07397,/nfs/yban/dataset/multi/rawdata/07397/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03251.mp4,blue school backpack is moving to the left in the vulture's hiding place,blue school backpack is in the vulture's hiding place,24,blue school backpack,vulture's hiding place,left,images_left_videos,03251,/nfs/yban/dataset/multi/rawdata/03251/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04230.mp4,red handheld scissors is moving to the right in the plaza of shadows,red handheld scissors is in the plaza of shadows,24,red handheld scissors,plaza of shadows,right,images_right_videos_left_videos,04230,/nfs/yban/dataset/multi/rawdata/04230/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06261.mp4,elephant stuffed toy is moving to the left in the dawn in venice,elephant stuffed toy is in the dawn in venice,24,elephant stuffed toy,dawn in venice,left,left_videos,06261,/nfs/yban/dataset/multi/rawdata/06261/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03099.mp4,red fabric cube is moving to the right in the cliff top in white,red fabric cube is in the cliff top in white,24,red fabric cube,cliff top in white,right,images,03099,/nfs/yban/dataset/multi/rawdata/03099/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04354.mp4,"yellow/blue bowl is moving to the left in the peaceful courtyard.","yellow/blue bowl is in the peaceful courtyard.",24,yellow/blue bowl,"peaceful courtyard.",left,right_videos_left_videos,04354,/nfs/yban/dataset/multi/rawdata/04354/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00292.mp4,paisley patterned pencil case is moving to the right in the plaza of shadows,paisley patterned pencil case is in the plaza of shadows,24,paisley patterned pencil case,plaza of shadows,right,images_left_videos,00292,/nfs/yban/dataset/multi/rawdata/00292/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06305.mp4,red fabric cube is moving to the left in the christmas photo studio,red fabric cube is in the christmas photo studio,24,red fabric cube,christmas photo studio,left,images,06305,/nfs/yban/dataset/multi/rawdata/06305/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05930.mp4,sturdy torchlight is moving to the left in the theater stage setting,sturdy torchlight is in the theater stage setting,24,sturdy torchlight,theater stage setting,left,right_videos,05930,/nfs/yban/dataset/multi/rawdata/05930/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02681.mp4,can opener tool is moving to the left in the small recording studio,can opener tool is in the small recording studio,24,can opener tool,small recording studio,left,images_right_videos,02681,/nfs/yban/dataset/multi/rawdata/02681/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04716.mp4,aggravation board game is moving to the left in the plaza of shadows,aggravation board game is in the plaza of shadows,24,aggravation board game,plaza of shadows,left,right_videos,04716,/nfs/yban/dataset/multi/rawdata/04716/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05854.mp4,can opener tool is moving to the right in the an oriental garden scene,can opener tool is in the an oriental garden scene,24,can opener tool,an oriental garden scene,right,images_right_videos,05854,/nfs/yban/dataset/multi/rawdata/05854/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07479.mp4,toy airplane with pilot is moving to the left in the an oriental garden scene,toy airplane with pilot is in the an oriental garden scene,24,toy airplane with pilot,an oriental garden scene,left,images,07479,/nfs/yban/dataset/multi/rawdata/07479/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06623.mp4,a blue bath towel is moving to the left in the terrace at lythwood,a blue bath towel is in the terrace at lythwood,24,a blue bath towel,terrace at lythwood,left,right_videos,06623,/nfs/yban/dataset/multi/rawdata/06623/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04672.mp4,red fabric cube is moving to the left in the missile launch facility,red fabric cube is in the missile launch facility,24,red fabric cube,missile launch facility,left,images,04672,/nfs/yban/dataset/multi/rawdata/04672/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01992.mp4,round cake pan is moving to the right in the cozy cafe scene,round cake pan is in the cozy cafe scene,24,round cake pan,cozy cafe scene,right,none,01992,/nfs/yban/dataset/multi/rawdata/01992/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05428.mp4,pair of latex gloves is moving to the right in the rocky river scene,pair of latex gloves is in the rocky river scene,24,pair of latex gloves,rocky river scene,right,images_right_videos_left_videos,05428,/nfs/yban/dataset/multi/rawdata/05428/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07805.mp4,lightweight running shoe is moving to the left in the lost city ruins,lightweight running shoe is in the lost city ruins,24,lightweight running shoe,lost city ruins,left,images_right_videos,07805,/nfs/yban/dataset/multi/rawdata/07805/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03613.mp4,brown handmade hat is moving to the right in the bridge over cedar creek,brown handmade hat is in the bridge over cedar creek,24,brown handmade hat,bridge over cedar creek,right,images_right_videos_left_videos,03613,/nfs/yban/dataset/multi/rawdata/03613/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05784.mp4,red gaming headset is moving to the right in the cliff along the shoreline,red gaming headset is in the cliff along the shoreline,24,red gaming headset,cliff along the shoreline,right,right_videos_left_videos,05784,/nfs/yban/dataset/multi/rawdata/05784/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02449.mp4,blue bath sheet is moving to the right in the terrace at lythwood,blue bath sheet is in the terrace at lythwood,24,blue bath sheet,terrace at lythwood,right,right_videos_left_videos,02449,/nfs/yban/dataset/multi/rawdata/02449/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00864.mp4,sturdy torchlight is moving to the left in the bridge over night pond,sturdy torchlight is in the bridge over night pond,24,sturdy torchlight,bridge over night pond,left,right_videos,00864,/nfs/yban/dataset/multi/rawdata/00864/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02835.mp4,pack of coffee capsules is moving to the right in the meadow in the evening,pack of coffee capsules is in the meadow in the evening,24,pack of coffee capsules,meadow in the evening,right,right_videos_left_videos,02835,/nfs/yban/dataset/multi/rawdata/02835/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00418.mp4,can opener tool is moving to the right in the theater stage setting,can opener tool is in the theater stage setting,24,can opener tool,theater stage setting,right,images_right_videos,00418,/nfs/yban/dataset/multi/rawdata/00418/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01642.mp4,a can of coffee is moving to the right in the grass at noon,a can of coffee is in the grass at noon,24,a can of coffee,grass at noon,right,left_videos,01642,/nfs/yban/dataset/multi/rawdata/01642/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00900.mp4,a can of coffee is moving to the right in the steaming boiler room,a can of coffee is in the steaming boiler room,24,a can of coffee,steaming boiler room,right,left_videos,00900,/nfs/yban/dataset/multi/rawdata/00900/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06897.mp4,mocha plant container is moving to the left in the dresden's georgentor gate,mocha plant container is in the dresden's georgentor gate,24,mocha plant container,dresden's georgentor gate,left,images_right_videos,06897,/nfs/yban/dataset/multi/rawdata/06897/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03777.mp4,red dish drying mat is moving to the left in the bridge over cedar creek,red dish drying mat is in the bridge over cedar creek,24,red dish drying mat,bridge over cedar creek,left,images_left_videos,03777,/nfs/yban/dataset/multi/rawdata/03777/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01726.mp4,sturdy torchlight is moving to the left in the factory producing bricks,sturdy torchlight is in the factory producing bricks,24,sturdy torchlight,factory producing bricks,left,right_videos,01726,/nfs/yban/dataset/multi/rawdata/01726/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02951.mp4,red handheld scissors is moving to the right in the cliff along the shoreline,red handheld scissors is in the cliff along the shoreline,24,red handheld scissors,cliff along the shoreline,right,images_right_videos_left_videos,02951,/nfs/yban/dataset/multi/rawdata/02951/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08855.mp4,pack of coffee capsules is moving to the left in the empty little house,pack of coffee capsules is in the empty little house,24,pack of coffee capsules,empty little house,left,right_videos_left_videos,08855,/nfs/yban/dataset/multi/rawdata/08855/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_08429.mp4,elephant stuffed toy is moving to the right in the peaceful riverside walk,elephant stuffed toy is in the peaceful riverside walk,24,elephant stuffed toy,peaceful riverside walk,right,left_videos,08429,/nfs/yban/dataset/multi/rawdata/08429/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09673.mp4,mmo gaming mouse is moving to the right in the plaza of shadows,mmo gaming mouse is in the plaza of shadows,24,mmo gaming mouse,plaza of shadows,right,left_videos,09673,/nfs/yban/dataset/multi/rawdata/09673/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09717.mp4,brown handmade hat is moving to the right in the urban courtyard scene,brown handmade hat is in the urban courtyard scene,24,brown handmade hat,urban courtyard scene,right,images_right_videos_left_videos,09717,/nfs/yban/dataset/multi/rawdata/09717/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02402.mp4,mocha plant container is moving to the left in the cave with hikers,mocha plant container is in the cave with hikers,24,mocha plant container,cave with hikers,left,images_right_videos,02402,/nfs/yban/dataset/multi/rawdata/02402/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03658.mp4,yellow school bus is moving to the left in the cozy cafe scene,yellow school bus is in the cozy cafe scene,24,yellow school bus,cozy cafe scene,left,right_videos,03658,/nfs/yban/dataset/multi/rawdata/03658/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04595.mp4,aggravation board game is moving to the right in the grotto in blue hues,aggravation board game is in the grotto in blue hues,24,aggravation board game,grotto in blue hues,right,right_videos,04595,/nfs/yban/dataset/multi/rawdata/04595/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01609.mp4,can opener tool is moving to the left in the grotto in blue hues,can opener tool is in the grotto in blue hues,24,can opener tool,grotto in blue hues,left,images_right_videos,01609,/nfs/yban/dataset/multi/rawdata/01609/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00453.mp4,red gaming headset is moving to the right in the urban courtyard scene,red gaming headset is in the urban courtyard scene,24,red gaming headset,urban courtyard scene,right,right_videos_left_videos,00453,/nfs/yban/dataset/multi/rawdata/00453/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02566.mp4,yellow school bus is moving to the left in the missile launch facility,yellow school bus is in the missile launch facility,24,yellow school bus,missile launch facility,left,right_videos,02566,/nfs/yban/dataset/multi/rawdata/02566/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00537.mp4,decaf instant coffee jar is moving to the right in the square in palermo city,decaf instant coffee jar is in the square in palermo city,24,decaf instant coffee jar,square in palermo city,right,images,00537,/nfs/yban/dataset/multi/rawdata/00537/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07556.mp4,a black hammer is moving to the left in the twilight-drenched forest,a black hammer is in the twilight-drenched forest,24,a black hammer,twilight-drenched forest,left,images_right_videos_left_videos,07556,/nfs/yban/dataset/multi/rawdata/07556/rgba_00015.png,15,tbc,tbc
