path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_25060.mp4,red fabric cube is moving to the left in the cave with hikers,red fabric cube is in the cave with hikers,24,red fabric cube,cave with hikers,left,images,25060,/nfs/yban/dataset/multi/rawdata/25060/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18560.mp4,aggravation board game is moving to the left in the an oriental garden scene,aggravation board game is in the an oriental garden scene,24,aggravation board game,an oriental garden scene,left,right_videos,18560,/nfs/yban/dataset/multi/rawdata/18560/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27031.mp4,pair of latex gloves is moving to the right in the dawn in venice,pair of latex gloves is in the dawn in venice,24,pair of latex gloves,dawn in venice,right,images_right_videos_left_videos,27031,/nfs/yban/dataset/multi/rawdata/27031/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12464.mp4,"decaf instant coffee jar is moving to the left in the tranquil hilltop.","decaf instant coffee jar is in the tranquil hilltop.",24,decaf instant coffee jar,"tranquil hilltop.",left,images,12464,/nfs/yban/dataset/multi/rawdata/12464/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10849.mp4,wooden abc blocks with wagon is moving to the right in the basement of sepulchral chapel,wooden abc blocks with wagon is in the basement of sepulchral chapel,24,wooden abc blocks with wagon,basement of sepulchral chapel,right,none,10849,/nfs/yban/dataset/multi/rawdata/10849/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12818.mp4,aggravation board game is moving to the left in the cliff top in white,aggravation board game is in the cliff top in white,24,aggravation board game,cliff top in white,left,right_videos,12818,/nfs/yban/dataset/multi/rawdata/12818/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10435.mp4,blue bath sheet is moving to the right in the dawn at bell park,blue bath sheet is in the dawn at bell park,24,blue bath sheet,dawn at bell park,right,right_videos_left_videos,10435,/nfs/yban/dataset/multi/rawdata/10435/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12500.mp4,a black hammer is moving to the left in the bridge over night pond,a black hammer is in the bridge over night pond,24,a black hammer,bridge over night pond,left,images_right_videos_left_videos,12500,/nfs/yban/dataset/multi/rawdata/12500/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14497.mp4,red gaming headset is moving to the right in the steaming boiler room,red gaming headset is in the steaming boiler room,24,red gaming headset,steaming boiler room,right,right_videos_left_videos,14497,/nfs/yban/dataset/multi/rawdata/14497/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_29197.mp4,decaf instant coffee jar is moving to the right in the mutianyu great wall,decaf instant coffee jar is in the mutianyu great wall,24,decaf instant coffee jar,mutianyu great wall,right,images,29197,/nfs/yban/dataset/multi/rawdata/29197/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10551.mp4,red gaming headset is moving to the left in the ground in autumn,red gaming headset is in the ground in autumn,24,red gaming headset,ground in autumn,left,right_videos_left_videos,10551,/nfs/yban/dataset/multi/rawdata/10551/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17530.mp4,black ink cartridge is moving to the right in the missile launch facility,black ink cartridge is in the missile launch facility,24,black ink cartridge,missile launch facility,right,images,17530,/nfs/yban/dataset/multi/rawdata/17530/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28061.mp4,pair of latex gloves is moving to the right in the mutianyu great wall,pair of latex gloves is in the mutianyu great wall,24,pair of latex gloves,mutianyu great wall,right,images_right_videos_left_videos,28061,/nfs/yban/dataset/multi/rawdata/28061/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15561.mp4,mmo gaming mouse is moving to the right in the urban courtyard scene,mmo gaming mouse is in the urban courtyard scene,24,mmo gaming mouse,urban courtyard scene,right,left_videos,15561,/nfs/yban/dataset/multi/rawdata/15561/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15879.mp4,round cake pan is moving to the left in the luxurious indoor swimming pool,round cake pan is in the luxurious indoor swimming pool,24,round cake pan,luxurious indoor swimming pool,left,none,15879,/nfs/yban/dataset/multi/rawdata/15879/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10799.mp4,lightweight running shoe is moving to the right in the umhlanga's sunrise scene,lightweight running shoe is in the umhlanga's sunrise scene,24,lightweight running shoe,umhlanga's sunrise scene,right,images_right_videos,10799,/nfs/yban/dataset/multi/rawdata/10799/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28105.mp4,paisley patterned pencil case is moving to the right in the hamburg central station,paisley patterned pencil case is in the hamburg central station,24,paisley patterned pencil case,hamburg central station,right,images_left_videos,28105,/nfs/yban/dataset/multi/rawdata/28105/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17454.mp4,red gaming headset is moving to the left in the grotto in blue hues,red gaming headset is in the grotto in blue hues,24,red gaming headset,grotto in blue hues,left,right_videos_left_videos,17454,/nfs/yban/dataset/multi/rawdata/17454/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13592.mp4,black ink cartridge is moving to the right in the christmas photo studio,black ink cartridge is in the christmas photo studio,24,black ink cartridge,christmas photo studio,right,images,13592,/nfs/yban/dataset/multi/rawdata/13592/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15405.mp4,lightweight running shoe is moving to the left in the urban courtyard scene,lightweight running shoe is in the urban courtyard scene,24,lightweight running shoe,urban courtyard scene,left,images_right_videos,15405,/nfs/yban/dataset/multi/rawdata/15405/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17828.mp4,pair of latex gloves is moving to the left in the vulture's hiding place,pair of latex gloves is in the vulture's hiding place,24,pair of latex gloves,vulture's hiding place,left,images_right_videos_left_videos,17828,/nfs/yban/dataset/multi/rawdata/17828/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14303.mp4,yellow school bus is moving to the right in the urban courtyard scene,yellow school bus is in the urban courtyard scene,24,yellow school bus,urban courtyard scene,right,right_videos,14303,/nfs/yban/dataset/multi/rawdata/14303/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28825.mp4,"round cake pan is moving to the right in the tranquil hilltop.","round cake pan is in the tranquil hilltop.",24,round cake pan,"tranquil hilltop.",right,none,28825,/nfs/yban/dataset/multi/rawdata/28825/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15159.mp4,mmo gaming mouse is moving to the left in the ground in autumn,mmo gaming mouse is in the ground in autumn,24,mmo gaming mouse,ground in autumn,left,left_videos,15159,/nfs/yban/dataset/multi/rawdata/15159/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12294.mp4,brown handmade hat is moving to the right in the stream flowing by,brown handmade hat is in the stream flowing by,24,brown handmade hat,stream flowing by,right,images_right_videos_left_videos,12294,/nfs/yban/dataset/multi/rawdata/12294/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28459.mp4,bottle of bronzer is moving to the right in the christmas photo studio,bottle of bronzer is in the christmas photo studio,24,bottle of bronzer,christmas photo studio,right,images_left_videos,28459,/nfs/yban/dataset/multi/rawdata/28459/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17108.mp4,round cake pan is moving to the right in the empty little house,round cake pan is in the empty little house,24,round cake pan,empty little house,right,none,17108,/nfs/yban/dataset/multi/rawdata/17108/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16352.mp4,can opener tool is moving to the left in the peaceful riverside walk,can opener tool is in the peaceful riverside walk,24,can opener tool,peaceful riverside walk,left,images_right_videos,16352,/nfs/yban/dataset/multi/rawdata/16352/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28941.mp4,bottle of bronzer is moving to the left in the factory yard scene,bottle of bronzer is in the factory yard scene,24,bottle of bronzer,factory yard scene,left,images_left_videos,28941,/nfs/yban/dataset/multi/rawdata/28941/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14267.mp4,"mocha plant container is moving to the right in the tranquil hilltop.","mocha plant container is in the tranquil hilltop.",24,mocha plant container,"tranquil hilltop.",right,images_right_videos,14267,/nfs/yban/dataset/multi/rawdata/14267/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16236.mp4,decaf instant coffee jar is moving to the right in the basement of sepulchral chapel,decaf instant coffee jar is in the basement of sepulchral chapel,24,decaf instant coffee jar,basement of sepulchral chapel,right,images,16236,/nfs/yban/dataset/multi/rawdata/16236/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11257.mp4,mmo gaming mouse is moving to the left in the factory yard scene,mmo gaming mouse is in the factory yard scene,24,mmo gaming mouse,factory yard scene,left,left_videos,11257,/nfs/yban/dataset/multi/rawdata/11257/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28691.mp4,red gaming headset is moving to the right in the cozy cafe scene,red gaming headset is in the cozy cafe scene,24,red gaming headset,cozy cafe scene,right,right_videos_left_videos,28691,/nfs/yban/dataset/multi/rawdata/28691/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15391.mp4,brown handmade hat is moving to the left in the entrance to the subway,brown handmade hat is in the entrance to the subway,24,brown handmade hat,entrance to the subway,left,images_right_videos_left_videos,15391,/nfs/yban/dataset/multi/rawdata/15391/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13206.mp4,yellow school bus is moving to the left in the ground in autumn,yellow school bus is in the ground in autumn,24,yellow school bus,ground in autumn,left,right_videos,13206,/nfs/yban/dataset/multi/rawdata/13206/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10169.mp4,a can of coffee is moving to the left in the factory yard scene,a can of coffee is in the factory yard scene,24,a can of coffee,factory yard scene,left,left_videos,10169,/nfs/yban/dataset/multi/rawdata/10169/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11333.mp4,mmo gaming mouse is moving to the left in the sunset over venice,mmo gaming mouse is in the sunset over venice,24,mmo gaming mouse,sunset over venice,left,left_videos,11333,/nfs/yban/dataset/multi/rawdata/11333/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13362.mp4,red fabric cube is moving to the right in the luxurious indoor swimming pool,red fabric cube is in the luxurious indoor swimming pool,24,red fabric cube,luxurious indoor swimming pool,right,images,13362,/nfs/yban/dataset/multi/rawdata/13362/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12138.mp4,great white shark is moving to the left in the grotto in blue hues,great white shark is in the grotto in blue hues,24,great white shark,grotto in blue hues,left,images_right_videos,12138,/nfs/yban/dataset/multi/rawdata/12138/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26737.mp4,red handheld scissors is moving to the right in the city street view,red handheld scissors is in the city street view,24,red handheld scissors,city street view,right,images_right_videos_left_videos,26737,/nfs/yban/dataset/multi/rawdata/26737/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19266.mp4,red handheld scissors is moving to the left in the peaceful riverside walk,red handheld scissors is in the peaceful riverside walk,24,red handheld scissors,peaceful riverside walk,left,images_right_videos_left_videos,19266,/nfs/yban/dataset/multi/rawdata/19266/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25940.mp4,brown handmade hat is moving to the left in the twilight-drenched forest,brown handmade hat is in the twilight-drenched forest,24,brown handmade hat,twilight-drenched forest,left,images_right_videos_left_videos,25940,/nfs/yban/dataset/multi/rawdata/25940/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27911.mp4,red handheld scissors is moving to the right in the peaceful riverside walk,red handheld scissors is in the peaceful riverside walk,24,red handheld scissors,peaceful riverside walk,right,images_right_videos_left_videos,27911,/nfs/yban/dataset/multi/rawdata/27911/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24766.mp4,wooden abc blocks with wagon is moving to the left in the cave with hikers,wooden abc blocks with wagon is in the cave with hikers,24,wooden abc blocks with wagon,cave with hikers,left,none,24766,/nfs/yban/dataset/multi/rawdata/24766/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21886.mp4,red dish drying mat is moving to the right in the twilight-drenched forest,red dish drying mat is in the twilight-drenched forest,24,red dish drying mat,twilight-drenched forest,right,images_left_videos,21886,/nfs/yban/dataset/multi/rawdata/21886/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27409.mp4,pack of coffee capsules is moving to the right in the grotto in blue hues,pack of coffee capsules is in the grotto in blue hues,24,pack of coffee capsules,grotto in blue hues,right,right_videos_left_videos,27409,/nfs/yban/dataset/multi/rawdata/27409/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18158.mp4,black wireless speaker is moving to the left in the grass at noon,black wireless speaker is in the grass at noon,24,black wireless speaker,grass at noon,left,left_videos,18158,/nfs/yban/dataset/multi/rawdata/18158/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25824.mp4,mocha plant container is moving to the right in the entrance to the subway,mocha plant container is in the entrance to the subway,24,mocha plant container,entrance to the subway,right,images_right_videos,25824,/nfs/yban/dataset/multi/rawdata/25824/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19302.mp4,"decaf instant coffee jar is moving to the left in the peaceful courtyard.","decaf instant coffee jar is in the peaceful courtyard.",24,decaf instant coffee jar,"peaceful courtyard.",left,images,19302,/nfs/yban/dataset/multi/rawdata/19302/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26653.mp4,sturdy torchlight is moving to the left in the grass at noon,sturdy torchlight is in the grass at noon,24,sturdy torchlight,grass at noon,left,right_videos,26653,/nfs/yban/dataset/multi/rawdata/26653/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24602.mp4,blue school backpack is moving to the left in the rocky river scene,blue school backpack is in the rocky river scene,24,blue school backpack,rocky river scene,left,images_left_videos,24602,/nfs/yban/dataset/multi/rawdata/24602/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27875.mp4,great white shark is moving to the left in the dawn in venice,great white shark is in the dawn in venice,24,great white shark,dawn in venice,left,images_right_videos,27875,/nfs/yban/dataset/multi/rawdata/27875/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22795.mp4,blue bath sheet is moving to the right in the cozy cafe scene,blue bath sheet is in the cozy cafe scene,24,blue bath sheet,cozy cafe scene,right,right_videos_left_videos,22795,/nfs/yban/dataset/multi/rawdata/22795/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25458.mp4,yellow/blue bowl is moving to the left in the luxurious indoor swimming pool,yellow/blue bowl is in the luxurious indoor swimming pool,24,yellow/blue bowl,luxurious indoor swimming pool,left,right_videos_left_videos,25458,/nfs/yban/dataset/multi/rawdata/25458/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26983.mp4,a can of coffee is moving to the left in the cozy cafe scene,a can of coffee is in the cozy cafe scene,24,a can of coffee,cozy cafe scene,left,left_videos,26983,/nfs/yban/dataset/multi/rawdata/26983/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23663.mp4,a black hammer is moving to the left in the twilight-drenched forest,a black hammer is in the twilight-drenched forest,24,a black hammer,twilight-drenched forest,left,images_right_videos_left_videos,23663,/nfs/yban/dataset/multi/rawdata/23663/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20814.mp4,a can of coffee is moving to the right in the mutianyu great wall,a can of coffee is in the mutianyu great wall,24,a can of coffee,mutianyu great wall,right,left_videos,20814,/nfs/yban/dataset/multi/rawdata/20814/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22439.mp4,round cake pan is moving to the left in the meadow in autumn,round cake pan is in the meadow in autumn,24,round cake pan,meadow in autumn,left,none,22439,/nfs/yban/dataset/multi/rawdata/22439/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20468.mp4,red dish drying mat is moving to the left in the dresden's georgentor gate,red dish drying mat is in the dresden's georgentor gate,24,red dish drying mat,dresden's georgentor gate,left,images_left_videos,20468,/nfs/yban/dataset/multi/rawdata/20468/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22845.mp4,can opener tool is moving to the right in the adams' place bridge,can opener tool is in the adams' place bridge,24,can opener tool,adams' place bridge,right,images_right_videos,22845,/nfs/yban/dataset/multi/rawdata/22845/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21632.mp4,red handheld scissors is moving to the left in the cozy cafe scene,red handheld scissors is in the cozy cafe scene,24,red handheld scissors,cozy cafe scene,left,images_right_videos_left_videos,21632,/nfs/yban/dataset/multi/rawdata/21632/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25690.mp4,lightweight running shoe is moving to the right in the wide city street,lightweight running shoe is in the wide city street,24,lightweight running shoe,wide city street,right,images_right_videos,25690,/nfs/yban/dataset/multi/rawdata/25690/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20970.mp4,elephant stuffed toy is moving to the right in the slipway abandoned,elephant stuffed toy is in the slipway abandoned,24,elephant stuffed toy,slipway abandoned,right,left_videos,20970,/nfs/yban/dataset/multi/rawdata/20970/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23707.mp4,pair of latex gloves is moving to the right in the rocky river scene,pair of latex gloves is in the rocky river scene,24,pair of latex gloves,rocky river scene,right,images_right_videos_left_videos,23707,/nfs/yban/dataset/multi/rawdata/23707/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21756.mp4,wooden abc blocks with wagon is moving to the left in the dresden's georgentor gate,wooden abc blocks with wagon is in the dresden's georgentor gate,24,wooden abc blocks with wagon,dresden's georgentor gate,left,none,21756,/nfs/yban/dataset/multi/rawdata/21756/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22921.mp4,red fabric cube is moving to the right in the urban courtyard scene,red fabric cube is in the urban courtyard scene,24,red fabric cube,urban courtyard scene,right,images,22921,/nfs/yban/dataset/multi/rawdata/22921/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18390.mp4,can opener tool is moving to the right in the steaming boiler room,can opener tool is in the steaming boiler room,24,can opener tool,steaming boiler room,right,images_right_videos,18390,/nfs/yban/dataset/multi/rawdata/18390/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10046.mp4,red fabric cube is moving to the left in the dawn at bell park,red fabric cube is in the dawn at bell park,24,red fabric cube,dawn at bell park,left,images,10046,/nfs/yban/dataset/multi/rawdata/10046/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14180.mp4,black ink cartridge is moving to the right in the gothic manor mansion,black ink cartridge is in the gothic manor mansion,24,black ink cartridge,gothic manor mansion,right,images,14180,/nfs/yban/dataset/multi/rawdata/14180/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12017.mp4,yellow/blue bowl is moving to the left in the small recording studio,yellow/blue bowl is in the small recording studio,24,yellow/blue bowl,small recording studio,left,right_videos_left_videos,12017,/nfs/yban/dataset/multi/rawdata/12017/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_11378.mp4,blue school backpack is moving to the left in the basement of sepulchral chapel,blue school backpack is in the basement of sepulchral chapel,24,blue school backpack,basement of sepulchral chapel,left,images_left_videos,11378,/nfs/yban/dataset/multi/rawdata/11378/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_10122.mp4,red gaming headset is moving to the left in the peaceful riverside walk,red gaming headset is in the peaceful riverside walk,24,red gaming headset,peaceful riverside walk,left,right_videos_left_videos,10122,/nfs/yban/dataset/multi/rawdata/10122/rgba_00010.png,10,tbc,tbc
/nfs/yban/dataset/multi/videos/video_12173.mp4,red dish drying mat is moving to the right in the grotto in blue hues,red dish drying mat is in the grotto in blue hues,24,red dish drying mat,grotto in blue hues,right,images_left_videos,12173,/nfs/yban/dataset/multi/rawdata/12173/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13329.mp4,sturdy torchlight is moving to the right in the cliff along the shoreline,sturdy torchlight is in the cliff along the shoreline,24,sturdy torchlight,cliff along the shoreline,right,right_videos,13329,/nfs/yban/dataset/multi/rawdata/13329/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15112.mp4,a can of coffee is moving to the right in the twilight-drenched forest,a can of coffee is in the twilight-drenched forest,24,a can of coffee,twilight-drenched forest,right,left_videos,15112,/nfs/yban/dataset/multi/rawdata/15112/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_13085.mp4,blue bath sheet is moving to the right in the bridge over night pond,blue bath sheet is in the bridge over night pond,24,blue bath sheet,bridge over night pond,right,right_videos_left_videos,13085,/nfs/yban/dataset/multi/rawdata/13085/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_14348.mp4,mocha plant container is moving to the left in the grotto in blue hues,mocha plant container is in the grotto in blue hues,24,mocha plant container,grotto in blue hues,left,images_right_videos,14348,/nfs/yban/dataset/multi/rawdata/14348/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_16319.mp4,sturdy torchlight is moving to the left in the city street view,sturdy torchlight is in the city street view,24,sturdy torchlight,city street view,left,right_videos,16319,/nfs/yban/dataset/multi/rawdata/16319/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28412.mp4,wooden abc blocks with wagon is moving to the left in the an oriental garden scene,wooden abc blocks with wagon is in the an oriental garden scene,24,wooden abc blocks with wagon,an oriental garden scene,left,none,28412,/nfs/yban/dataset/multi/rawdata/28412/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17143.mp4,blue bath sheet is moving to the left in the klinge's castle,blue bath sheet is in the klinge's castle,24,blue bath sheet,klinge's castle,left,right_videos_left_videos,17143,/nfs/yban/dataset/multi/rawdata/17143/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_15076.mp4,blue bath sheet is moving to the left in the city street view,blue bath sheet is in the city street view,24,blue bath sheet,city street view,left,right_videos_left_videos,15076,/nfs/yban/dataset/multi/rawdata/15076/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_17027.mp4,pair of latex gloves is moving to the left in the cozy cafe scene,pair of latex gloves is in the cozy cafe scene,24,pair of latex gloves,cozy cafe scene,left,images_right_videos_left_videos,17027,/nfs/yban/dataset/multi/rawdata/17027/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_28576.mp4,aggravation board game is moving to the left in the wide city street,aggravation board game is in the wide city street,24,aggravation board game,wide city street,left,right_videos,28576,/nfs/yban/dataset/multi/rawdata/28576/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22472.mp4,black wireless speaker is moving to the left in the empty little house,black wireless speaker is in the empty little house,24,black wireless speaker,empty little house,left,left_videos,22472,/nfs/yban/dataset/multi/rawdata/22472/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_23628.mp4,aggravation board game is moving to the left in the factory yard scene,aggravation board game is in the factory yard scene,24,aggravation board game,factory yard scene,left,right_videos,23628,/nfs/yban/dataset/multi/rawdata/23628/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24999.mp4,red handheld scissors is moving to the left in the umhlanga's sunrise scene,red handheld scissors is in the umhlanga's sunrise scene,24,red handheld scissors,umhlanga's sunrise scene,left,images_right_videos_left_videos,24999,/nfs/yban/dataset/multi/rawdata/24999/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_21679.mp4,mocha plant container is moving to the left in the wide city street,mocha plant container is in the wide city street,24,mocha plant container,wide city street,left,images_right_videos,21679,/nfs/yban/dataset/multi/rawdata/21679/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20423.mp4,a blue bath towel is moving to the right in the dresden's georgentor gate,a blue bath towel is in the dresden's georgentor gate,24,a blue bath towel,dresden's georgentor gate,right,right_videos,20423,/nfs/yban/dataset/multi/rawdata/20423/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_24481.mp4,decaf instant coffee jar is moving to the right in the mutianyu great wall,decaf instant coffee jar is in the mutianyu great wall,24,decaf instant coffee jar,mutianyu great wall,right,images,24481,/nfs/yban/dataset/multi/rawdata/24481/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_22516.mp4,round cake pan is moving to the left in the bridge over night pond,round cake pan is in the bridge over night pond,24,round cake pan,bridge over night pond,left,none,22516,/nfs/yban/dataset/multi/rawdata/22516/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_20547.mp4,blue bath sheet is moving to the left in the ground in autumn,blue bath sheet is in the ground in autumn,24,blue bath sheet,ground in autumn,left,right_videos_left_videos,20547,/nfs/yban/dataset/multi/rawdata/20547/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19181.mp4,lightweight running shoe is moving to the right in the the serene blue lagoon,lightweight running shoe is in the the serene blue lagoon,24,lightweight running shoe,the serene blue lagoon,right,images_right_videos,19181,/nfs/yban/dataset/multi/rawdata/19181/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_18077.mp4,pack of coffee capsules is moving to the right in the cave with hikers,pack of coffee capsules is in the cave with hikers,24,pack of coffee capsules,cave with hikers,right,right_videos_left_videos,18077,/nfs/yban/dataset/multi/rawdata/18077/rgba_00014.png,14,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27526.mp4,pair of latex gloves is moving to the left in the sunset over venice,pair of latex gloves is in the sunset over venice,24,pair of latex gloves,sunset over venice,left,images_right_videos_left_videos,27526,/nfs/yban/dataset/multi/rawdata/27526/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_25577.mp4,elephant stuffed toy is moving to the right in the cliff top in white,elephant stuffed toy is in the cliff top in white,24,elephant stuffed toy,cliff top in white,right,left_videos,25577,/nfs/yban/dataset/multi/rawdata/25577/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_19349.mp4,black wireless speaker is moving to the left in the entrance to the subway,black wireless speaker is in the entrance to the subway,24,black wireless speaker,entrance to the subway,left,left_videos,19349,/nfs/yban/dataset/multi/rawdata/19349/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_26618.mp4,sturdy torchlight is moving to the right in the vulture's hiding place,sturdy torchlight is in the vulture's hiding place,24,sturdy torchlight,vulture's hiding place,right,right_videos,26618,/nfs/yban/dataset/multi/rawdata/26618/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_27442.mp4,black wireless speaker is moving to the left in the bridge over night pond,black wireless speaker is in the bridge over night pond,24,black wireless speaker,bridge over night pond,left,left_videos,27442,/nfs/yban/dataset/multi/rawdata/27442/rgba_00010.png,10,tbc,tbc
