path,text_video,text_image,num_frames,object,velcoities,movement_speed,background,split_name,id,image_path,image_selecting,usage
/nfs/yban/dataset/multi_obj/videos/video_16766.mp4,pack of coffee capsules and round cake pan are dropping in the scenery of noga,pack of coffee capsules and round cake pan in the scenery of noga,24,"['pack of coffee capsules', 'round cake pan']","[[-2.149627447128296, 3.595113754272461, 0.0], [4.137540817260742, -0.17242823541164398, 0.0]]",0.0286314809769026,scenery of noga,both,16766,/nfs/yban/dataset/multi_obj/rawdata/16766/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_13886.mp4,blue school backpack and brown handmade hat are dropping in the ground of teufelsberg,blue school backpack and brown handmade hat in the ground of teufelsberg,24,"['blue school backpack', 'brown handmade hat']","[[3.3393027782440186, 3.529449462890625, 0.0], [-2.9939894676208496, -2.9368770122528076, 0.0]]",7.534678915237424,ground of teufelsberg,both,13886,/nfs/yban/dataset/multi_obj/rawdata/13886/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_15911.mp4,toy airplane with pilot and decaf instant coffee jar are dropping in the clear day in syferfontein,toy airplane with pilot and decaf instant coffee jar in the clear day in syferfontein,24,"['toy airplane with pilot', 'decaf instant coffee jar']","[[4.771614074707031, -1.0462056398391724, 0.0], [2.179778814315796, 1.907102108001709, 0.0]]",3.3894673130068007,clear day in syferfontein,both,15911,/nfs/yban/dataset/multi_obj/rawdata/15911/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_17940.mp4,a blue bath towel and blue school backpack are dropping in the passage made of glass,a blue bath towel and blue school backpack in the passage made of glass,24,"['a blue bath towel', 'blue school backpack']","[[-0.13805195689201355, -0.16542460024356842, 0.0], [-1.4823585748672485, 0.273001104593277, 0.0]]",5.902192100737602,passage made of glass,both,17940,/nfs/yban/dataset/multi_obj/rawdata/17940/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_09024.mp4,red fabric cube and yellow/blue bowl are dropping in the square in palermo city,red fabric cube and yellow/blue bowl in the square in palermo city,24,"['red fabric cube', 'yellow/blue bowl']","[[-0.3032301962375641, -1.6869232654571533, 0.0], [6.426576137542725, -3.5290420055389404, 0.0]]",0.3449114754015161,square in palermo city,dynamic,09024,/nfs/yban/dataset/multi_obj/rawdata/09024/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_14737.mp4,aggravation board game and elephant stuffed toy are dropping in the veld in mpumalanga,aggravation board game and elephant stuffed toy in the veld in mpumalanga,24,"['aggravation board game', 'elephant stuffed toy']","[[-4.83050537109375, -4.585688591003418, 0.0], [-2.2862541675567627, -1.6220358610153198, 0.0]]",2.1299435324221907,veld in mpumalanga,static,14737,/nfs/yban/dataset/multi_obj/rawdata/14737/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_03120.mp4,pack of coffee capsules and brown handmade hat are dropping in the grass at noon,pack of coffee capsules and brown handmade hat in the grass at noon,24,"['pack of coffee capsules', 'brown handmade hat']","[[-3.0153534412384033, -7.352570056915283, 0.0], [0.07425053417682648, -2.06221866607666, 0.0]]",7.983294743719264,grass at noon,both,03120,/nfs/yban/dataset/multi_obj/rawdata/03120/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_19982.mp4,red fabric cube and red gaming headset are dropping in the slope in the forest,red fabric cube and red gaming headset in the slope in the forest,24,"['red fabric cube', 'red gaming headset']","[[-1.2741166353225708, -4.927733421325684, 0.0], [-0.8356117606163025, -0.7841169834136963, 0.0]]",1.5849609770692998,slope in the forest,dynamic,19982,/nfs/yban/dataset/multi_obj/rawdata/19982/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_01171.mp4,blue school backpack and blue school backpack are dropping in the small recording studio,blue school backpack and blue school backpack in the small recording studio,24,"['blue school backpack', 'blue school backpack']","[[2.6323020458221436, 1.6771575212478638, 0.0], [0.17458476126194, -1.0207438468933105, 0.0]]",1.884028644991206,small recording studio,both,01171,/nfs/yban/dataset/multi_obj/rawdata/01171/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_04389.mp4,wooden abc blocks with wagon and a black hammer are dropping in the cave with hikers,wooden abc blocks with wagon and a black hammer in the cave with hikers,24,"['wooden abc blocks with wagon', 'a black hammer']","[[1.790390968322754, 1.468917965888977, 0.0], [1.0378143787384033, -1.214003324508667, 0.0]]",6.6947014958449715,cave with hikers,dynamic,04389,/nfs/yban/dataset/multi_obj/rawdata/04389/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_03044.mp4,lightweight running shoe and red dish drying mat are dropping in the stream flowing by,lightweight running shoe and red dish drying mat in the stream flowing by,24,"['lightweight running shoe', 'red dish drying mat']","[[-2.2144155502319336, 1.8150451183319092, 0.0], [3.012712001800537, -3.0281033515930176, 0.0]]",0.7482323678770424,stream flowing by,both,03044,/nfs/yban/dataset/multi_obj/rawdata/03044/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_01015.mp4,blue school backpack and blue school backpack are dropping in the crossroads in venice,blue school backpack and blue school backpack in the crossroads in venice,24,"['blue school backpack', 'blue school backpack']","[[2.878448486328125, -0.16451166570186615, 0.0], [-1.0161036252975464, -2.961822271347046, 0.0]]",5.301116680732067,crossroads in venice,both,01015,/nfs/yban/dataset/multi_obj/rawdata/01015/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_07182.mp4,pair of latex gloves and pair of latex gloves are dropping in the pump station scene,pair of latex gloves and pair of latex gloves in the pump station scene,24,"['pair of latex gloves', 'pair of latex gloves']","[[1.7596982717514038, -2.22869610786438, 0.0], [-2.58599591255188, 0.10578553378582001, 0.0]]",5.060434168207126,pump station scene,static,07182,/nfs/yban/dataset/multi_obj/rawdata/07182/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_06074.mp4,lightweight running shoe and blue school backpack are dropping in the ground of teufelsberg,lightweight running shoe and blue school backpack in the ground of teufelsberg,24,"['lightweight running shoe', 'blue school backpack']","[[4.79943323135376, 3.1356921195983887, 0.0], [-0.8187078833580017, -0.21403168141841888, 0.0]]",0.29827970767597645,ground of teufelsberg,both,06074,/nfs/yban/dataset/multi_obj/rawdata/06074/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_18910.mp4,lightweight running shoe and blue school backpack are dropping in the small recording studio,lightweight running shoe and blue school backpack in the small recording studio,24,"['lightweight running shoe', 'blue school backpack']","[[-2.3090875148773193, 3.0568270683288574, 0.0], [-1.4098572731018066, -7.049330234527588, 0.0]]",2.757276927251975,small recording studio,both,18910,/nfs/yban/dataset/multi_obj/rawdata/18910/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_19736.mp4,yellow school bus and black wireless speaker are dropping in the bridge in tears of steel,yellow school bus and black wireless speaker in the bridge in tears of steel,24,"['yellow school bus', 'black wireless speaker']","[[-0.9017553329467773, 2.4380040168762207, 0.0], [-5.276074409484863, -0.43271371722221375, 0.0]]",0.8777819653007644,bridge in tears of steel,static,19736,/nfs/yban/dataset/multi_obj/rawdata/19736/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_04025.mp4,a blue bath towel and red dish drying mat are dropping in the abandoned bus depot,a blue bath towel and red dish drying mat in the abandoned bus depot,24,"['a blue bath towel', 'red dish drying mat']","[[-4.550917625427246, 3.8458285331726074, 0.0], [-0.23815129697322845, 2.1575398445129395, 0.0]]",0.9222609504672867,abandoned bus depot,both,04025,/nfs/yban/dataset/multi_obj/rawdata/04025/rgba_00001.png,1,tbc
/nfs/yban/dataset/multi_obj/videos/video_00087.mp4,blue bath sheet and aggravation board game are dropping in the bridge underside,blue bath sheet and aggravation board game in the bridge underside,24,"['blue bath sheet', 'aggravation board game']","[[2.5125811100006104, -2.1187474727630615, 0.0], [4.141725063323975, 1.705227017402649, 0.0]]",4.65157289695932,bridge underside,static,00087,/nfs/yban/dataset/multi_obj/rawdata/00087/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_06110.mp4,blue school backpack and toy airplane with pilot are dropping in the pier at bell park,blue school backpack and toy airplane with pilot in the pier at bell park,24,"['blue school backpack', 'toy airplane with pilot']","[[-0.5948849320411682, 4.4508490562438965, 0.0], [1.7527426481246948, -3.404322624206543, 0.0]]",1.020324070030358,pier at bell park,both,06110,/nfs/yban/dataset/multi_obj/rawdata/06110/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_18874.mp4,yellow school bus and pair of latex gloves are dropping in the carpentry tools in the shop,yellow school bus and pair of latex gloves in the carpentry tools in the shop,24,"['yellow school bus', 'pair of latex gloves']","[[-3.909364700317383, -4.831365585327148, 0.0], [2.1738836765289307, -4.4578447341918945, 0.0]]",0.47263320587048785,carpentry tools in the shop,static,18874,/nfs/yban/dataset/multi_obj/rawdata/18874/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_04141.mp4,round cake pan and red dish drying mat are dropping in the historic leadenhall market,round cake pan and red dish drying mat in the historic leadenhall market,24,"['round cake pan', 'red dish drying mat']","[[3.3641812801361084, -0.6693602800369263, 0.0], [2.5072011947631836, 2.9163787364959717, 0.0]]",5.293113609226977,historic leadenhall market,both,04141,/nfs/yban/dataset/multi_obj/rawdata/04141/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_18408.mp4,red dish drying mat and brown handmade hat are dropping in the twilight-drenched forest,red dish drying mat and brown handmade hat in the twilight-drenched forest,24,"['red dish drying mat', 'brown handmade hat']","[[-1.754689335823059, 2.1172032356262207, 0.0], [4.23671817779541, -7.4601850509643555, 0.0]]",3.9947071238977845,twilight-drenched forest,both,18408,/nfs/yban/dataset/multi_obj/rawdata/18408/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_19652.mp4,brown handmade hat and lightweight running shoe are dropping in the nighttime modern buildings,brown handmade hat and lightweight running shoe in the nighttime modern buildings,24,"['brown handmade hat', 'lightweight running shoe']","[[2.9420909881591797, -0.7822731137275696, 0.0], [-1.047766923904419, -4.678753852844238, 0.0]]",7.897844256212768,nighttime modern buildings,both,19652,/nfs/yban/dataset/multi_obj/rawdata/19652/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_19473.mp4,wooden abc blocks with wagon and black ink cartridge are dropping in the bridge underside,wooden abc blocks with wagon and black ink cartridge in the bridge underside,24,"['wooden abc blocks with wagon', 'black ink cartridge']","[[0.1498013585805893, -2.19309663772583, 0.0], [2.8345718383789062, 1.2283872365951538, 0.0]]",0.8157074398068618,bridge underside,dynamic,19473,/nfs/yban/dataset/multi_obj/rawdata/19473/rgba_00002.png,2,tbc
/nfs/yban/dataset/multi_obj/videos/video_18629.mp4,a black hammer and sturdy torchlight are dropping in the veld in mpumalanga,a black hammer and sturdy torchlight in the veld in mpumalanga,24,"['a black hammer', 'sturdy torchlight']","[[-6.427196025848389, -3.4480795860290527, 0.0], [-5.913332462310791, -1.631450891494751, 0.0]]",5.902607335861957,veld in mpumalanga,dynamic,18629,/nfs/yban/dataset/multi_obj/rawdata/18629/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_04360.mp4,blue school backpack and red dish drying mat are dropping in the cliff along the shoreline,blue school backpack and red dish drying mat in the cliff along the shoreline,24,"['blue school backpack', 'red dish drying mat']","[[-1.4280378818511963, 0.8032998442649841, 0.0], [-1.54997980594635, -2.594374656677246, 0.0]]",0.9004648054908522,cliff along the shoreline,both,04360,/nfs/yban/dataset/multi_obj/rawdata/04360/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_06331.mp4,a black hammer and bottle of bronzer are dropping in the factory producing bricks,a black hammer and bottle of bronzer in the factory producing bricks,24,"['a black hammer', 'bottle of bronzer']","[[0.7701031565666199, 3.019368886947632, 0.0], [0.9162805080413818, 4.317010402679443, 0.0]]",4.6733498726099585,factory producing bricks,dynamic,06331,/nfs/yban/dataset/multi_obj/rawdata/06331/rgba_00011.png,11,tbc
/nfs/yban/dataset/multi_obj/videos/video_04204.mp4,blue school backpack and brown handmade hat are dropping in the gray-themed room,blue school backpack and brown handmade hat in the gray-themed room,24,"['blue school backpack', 'brown handmade hat']","[[-3.275970458984375, -0.825599193572998, 0.0], [-6.355041980743408, 1.266992449760437, 0.0]]",4.768954053972492,gray-themed room,both,04204,/nfs/yban/dataset/multi_obj/rawdata/04204/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_02393.mp4,aggravation board game and a can of coffee are dropping in the peaceful courtyard,aggravation board game and a can of coffee in the peaceful courtyard,24,"['aggravation board game', 'a can of coffee']","[[8.273700714111328, -4.09512996673584, 0.0], [-1.1124606132507324, 4.444671630859375, 0.0]]",2.199513375369251,peaceful courtyard,static,02393,/nfs/yban/dataset/multi_obj/rawdata/02393/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_19517.mp4,black wireless speaker and yellow school bus are dropping in the wide city street,black wireless speaker and yellow school bus in the wide city street,24,"['black wireless speaker', 'yellow school bus']","[[-0.8620110154151917, -3.7211828231811523, 0.0], [-2.4037930965423584, -0.5407055020332336, 0.0]]",3.140185772573008,wide city street,static,19517,/nfs/yban/dataset/multi_obj/rawdata/19517/rgba_00014.png,14,tbc
/nfs/yban/dataset/multi_obj/videos/video_01198.mp4,pack of coffee capsules and round cake pan are dropping in the small studio scene,pack of coffee capsules and round cake pan in the small studio scene,24,"['pack of coffee capsules', 'round cake pan']","[[1.6450804471969604, 2.164625406265259, 0.0], [0.2323930412530899, 7.717145919799805, 0.0]]",2.4372742940912318,small studio scene,both,01198,/nfs/yban/dataset/multi_obj/rawdata/01198/rgba_00011.png,11,tbc
/nfs/yban/dataset/multi_obj/videos/video_06255.mp4,toy airplane with pilot and blue school backpack are dropping in the bridge in tears of steel,toy airplane with pilot and blue school backpack in the bridge in tears of steel,24,"['toy airplane with pilot', 'blue school backpack']","[[4.212737560272217, 0.13217537105083466, 0.0], [-3.3351638317108154, -3.423656463623047, 0.0]]",6.421690713432473,bridge in tears of steel,both,06255,/nfs/yban/dataset/multi_obj/rawdata/06255/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_01234.mp4,toy airplane with pilot and red handheld scissors are dropping in the dry canal bed,toy airplane with pilot and red handheld scissors in the dry canal bed,24,"['toy airplane with pilot', 'red handheld scissors']","[[-1.0960341691970825, 0.35438624024391174, 0.0], [-4.444450378417969, -6.313912868499756, 0.0]]",4.944938758869081,dry canal bed,both,01234,/nfs/yban/dataset/multi_obj/rawdata/01234/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_03265.mp4,mocha plant container and blue bath sheet are dropping in the blaubeuren at night,mocha plant container and blue bath sheet in the blaubeuren at night,24,"['mocha plant container', 'blue bath sheet']","[[-3.158827543258667, 0.5921406149864197, 0.0], [0.6108863353729248, 1.400315284729004, 0.0]]",1.4417189368203713,blaubeuren at night,static,03265,/nfs/yban/dataset/multi_obj/rawdata/03265/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_01350.mp4,red gaming headset and sturdy torchlight are dropping in the hilly terrain scene,red gaming headset and sturdy torchlight in the hilly terrain scene,24,"['red gaming headset', 'sturdy torchlight']","[[5.333678245544434, -0.6824470162391663, 0.0], [-0.04834405705332756, -2.4768457412719727, 0.0]]",5.805191339098962,hilly terrain scene,dynamic,01350,/nfs/yban/dataset/multi_obj/rawdata/01350/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_05296.mp4,pack of coffee capsules and brown handmade hat are dropping in the cathedral in miniature,pack of coffee capsules and brown handmade hat in the cathedral in miniature,24,"['pack of coffee capsules', 'brown handmade hat']","[[2.0632832050323486, -1.942932367324829, 0.0], [5.719750881195068, 0.8592209815979004, 0.0]]",0.39591186887234464,cathedral in miniature,both,05296,/nfs/yban/dataset/multi_obj/rawdata/05296/rgba_00006.png,6,tbc
/nfs/yban/dataset/multi_obj/videos/video_18585.mp4,yellow school bus and pair of latex gloves are dropping in the bridge over night pond,yellow school bus and pair of latex gloves in the bridge over night pond,24,"['yellow school bus', 'pair of latex gloves']","[[-2.1183784008026123, -1.405243158340454, 0.0], [0.4633684456348419, 2.4043495655059814, 0.0]]",5.448757299519354,bridge over night pond,static,18585,/nfs/yban/dataset/multi_obj/rawdata/18585/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_03301.mp4,brown handmade hat and round cake pan are dropping in the rocky river scene,brown handmade hat and round cake pan in the rocky river scene,24,"['brown handmade hat', 'round cake pan']","[[4.963154315948486, -1.7359079122543335, 0.0], [0.9457374811172485, 0.7427672743797302, 0.0]]",7.810306689095846,rocky river scene,both,03301,/nfs/yban/dataset/multi_obj/rawdata/03301/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_14516.mp4,paisley patterned pencil case and mmo gaming mouse are dropping in the urban courtyard scene,paisley patterned pencil case and mmo gaming mouse in the urban courtyard scene,24,"['paisley patterned pencil case', 'mmo gaming mouse']","[[-6.150119781494141, 1.343673825263977, 0.0], [0.10221165418624878, 2.7014405727386475, 0.0]]",7.567695725346591,urban courtyard scene,static,14516,/nfs/yban/dataset/multi_obj/rawdata/14516/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_12481.mp4,decaf instant coffee jar and toy airplane with pilot are dropping in the cathedral in miniature,decaf instant coffee jar and toy airplane with pilot in the cathedral in miniature,24,"['decaf instant coffee jar', 'toy airplane with pilot']","[[-3.0115556716918945, -6.851445198059082, 0.0], [-1.388914942741394, -6.439714431762695, 0.0]]",0.7504021097980758,cathedral in miniature,both,12481,/nfs/yban/dataset/multi_obj/rawdata/12481/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_09205.mp4,blue school backpack and round cake pan are dropping in the christmas photo studio,blue school backpack and round cake pan in the christmas photo studio,24,"['blue school backpack', 'round cake pan']","[[1.7661467790603638, 5.0852370262146, 0.0], [-4.072476863861084, 0.4225957989692688, 0.0]]",1.299300879524771,christmas photo studio,both,09205,/nfs/yban/dataset/multi_obj/rawdata/09205/rgba_00016.png,16,tbc
/nfs/yban/dataset/multi_obj/videos/video_16547.mp4,elephant stuffed toy and mmo gaming mouse are dropping in the small studio scene,elephant stuffed toy and mmo gaming mouse in the small studio scene,24,"['elephant stuffed toy', 'mmo gaming mouse']","[[-5.552732944488525, 0.23377200961112976, 0.0], [0.8507366180419922, 0.5400094389915466, 0.0]]",4.25841095223504,small studio scene,static,16547,/nfs/yban/dataset/multi_obj/rawdata/16547/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_09361.mp4,round cake pan and red dish drying mat are dropping in the sanctuary in greenery,round cake pan and red dish drying mat in the sanctuary in greenery,24,"['round cake pan', 'red dish drying mat']","[[-0.12779122591018677, -0.7822338342666626, 0.0], [-1.4290944337844849, -1.5284826755523682, 0.0]]",7.037016577800576,sanctuary in greenery,both,09361,/nfs/yban/dataset/multi_obj/rawdata/09361/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_15628.mp4,toy airplane with pilot and lightweight running shoe are dropping in the crossing in autumn,toy airplane with pilot and lightweight running shoe in the crossing in autumn,24,"['toy airplane with pilot', 'lightweight running shoe']","[[0.4273955821990967, -0.5413370132446289, 0.0], [-2.3230557441711426, 3.287712574005127, 0.0]]",7.331137602090904,crossing in autumn,both,15628,/nfs/yban/dataset/multi_obj/rawdata/15628/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_14472.mp4,blue school backpack and brown handmade hat are dropping in the missile launch facility,blue school backpack and brown handmade hat in the missile launch facility,24,"['blue school backpack', 'brown handmade hat']","[[3.809368133544922, -4.137529373168945, 0.0], [-0.8090546131134033, -0.1509561836719513, 0.0]]",3.7175140720115794,missile launch facility,both,14472,/nfs/yban/dataset/multi_obj/rawdata/14472/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_16423.mp4,wooden abc blocks with wagon and wooden abc blocks with wagon are dropping in the umhlanga's sunrise scene,wooden abc blocks with wagon and wooden abc blocks with wagon in the umhlanga's sunrise scene,24,"['wooden abc blocks with wagon', 'wooden abc blocks with wagon']","[[-6.766063213348389, 2.0824625492095947, 0.0], [1.4188807010650635, -1.2370657920837402, 0.0]]",0.1793904849966621,umhlanga's sunrise scene,dynamic,16423,/nfs/yban/dataset/multi_obj/rawdata/16423/rgba_00005.png,5,tbc
/nfs/yban/dataset/multi_obj/videos/video_17679.mp4,toy airplane with pilot and red handheld scissors are dropping in the norwegian city bergen,toy airplane with pilot and red handheld scissors in the norwegian city bergen,24,"['toy airplane with pilot', 'red handheld scissors']","[[-7.109105587005615, 2.7138924598693848, 0.0], [5.79176664352417, -0.3372191786766052, 0.0]]",7.040409196558132,norwegian city bergen,both,17679,/nfs/yban/dataset/multi_obj/rawdata/17679/rgba_00015.png,15,tbc
/nfs/yban/dataset/multi_obj/videos/video_12999.mp4,black wireless speaker and yellow school bus are dropping in the cathedral in miniature,black wireless speaker and yellow school bus in the cathedral in miniature,24,"['black wireless speaker', 'yellow school bus']","[[-0.1264542192220688, -7.764100551605225, 0.0], [-4.964912414550781, -0.31425660848617554, 0.0]]",5.84787725976047,cathedral in miniature,static,12999,/nfs/yban/dataset/multi_obj/rawdata/12999/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_11442.mp4,lightweight running shoe and brown handmade hat are dropping in the ground of teufelsberg,lightweight running shoe and brown handmade hat in the ground of teufelsberg,24,"['lightweight running shoe', 'brown handmade hat']","[[-4.049084186553955, -0.8369845747947693, 0.0], [5.789817810058594, -0.3452669084072113, 0.0]]",7.669722882744711,ground of teufelsberg,both,11442,/nfs/yban/dataset/multi_obj/rawdata/11442/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_10618.mp4,mmo gaming mouse and blue bath sheet are dropping in the veld in mpumalanga,mmo gaming mouse and blue bath sheet in the veld in mpumalanga,24,"['mmo gaming mouse', 'blue bath sheet']","[[0.9794396162033081, 4.433059215545654, 0.0], [-2.6716296672821045, -3.65407133102417, 0.0]]",1.0359331615491376,veld in mpumalanga,static,10618,/nfs/yban/dataset/multi_obj/rawdata/10618/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_12649.mp4,brown handmade hat and red handheld scissors are dropping in the gothic manor mansion,brown handmade hat and red handheld scissors in the gothic manor mansion,24,"['brown handmade hat', 'red handheld scissors']","[[8.019501686096191, -3.6608426570892334, 0.0], [-0.9310542941093445, -3.612457036972046, 0.0]]",6.77465093722308,gothic manor mansion,both,12649,/nfs/yban/dataset/multi_obj/rawdata/12649/rgba_00013.png,13,tbc
/nfs/yban/dataset/multi_obj/videos/video_15584.mp4,mocha plant container and black wireless speaker are dropping in the the circus maximus arena,mocha plant container and black wireless speaker in the the circus maximus arena,24,"['mocha plant container', 'black wireless speaker']","[[5.720600128173828, -2.0196571350097656, 0.0], [2.0382192134857178, -3.2460849285125732, 0.0]]",5.444860479066818,the circus maximus arena,static,15584,/nfs/yban/dataset/multi_obj/rawdata/15584/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_08297.mp4,pack of coffee capsules and toy airplane with pilot are dropping in the interior of kiara's place,pack of coffee capsules and toy airplane with pilot in the interior of kiara's place,24,"['pack of coffee capsules', 'toy airplane with pilot']","[[-1.6663751602172852, -1.675538182258606, 0.0], [0.6397615671157837, -3.619448184967041, 0.0]]",5.866102725519679,interior of kiara's place,both,08297,/nfs/yban/dataset/multi_obj/rawdata/08297/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_13413.mp4,a black hammer and sturdy torchlight are dropping in the bridge in tears of steel,a black hammer and sturdy torchlight in the bridge in tears of steel,24,"['a black hammer', 'sturdy torchlight']","[[6.444615364074707, 4.683199882507324, 0.0], [5.646377086639404, 0.8620712161064148, 0.0]]",4.3058492940791515,bridge in tears of steel,dynamic,13413,/nfs/yban/dataset/multi_obj/rawdata/13413/rgba_00004.png,4,tbc
/nfs/yban/dataset/multi_obj/videos/video_11526.mp4,round cake pan and red dish drying mat are dropping in the small recording studio,round cake pan and red dish drying mat in the small recording studio,24,"['round cake pan', 'red dish drying mat']","[[-1.113421082496643, -1.2866357564926147, 0.0], [1.299134612083435, 2.0559194087982178, 0.0]]",0.7566911977052202,small recording studio,both,11526,/nfs/yban/dataset/multi_obj/rawdata/11526/rgba_00008.png,8,tbc
/nfs/yban/dataset/multi_obj/videos/video_13577.mp4,toy airplane with pilot and lightweight running shoe are dropping in the peaceful courtyard,toy airplane with pilot and lightweight running shoe in the peaceful courtyard,24,"['toy airplane with pilot', 'lightweight running shoe']","[[0.5590245723724365, -3.3999133110046387, 0.0], [-1.4756176471710205, 5.066622257232666, 0.0]]",6.242684771008279,peaceful courtyard,both,13577,/nfs/yban/dataset/multi_obj/rawdata/13577/rgba_00010.png,10,tbc
/nfs/yban/dataset/multi_obj/videos/video_00025.mp4,mocha plant container and pair of latex gloves are dropping in the bridge over night pond,mocha plant container and pair of latex gloves in the bridge over night pond,24,"['mocha plant container', 'pair of latex gloves']","[[-6.535829067230225, 2.7703022956848145, 0.0], [2.163102626800537, 0.29138684272766113, 0.0]]",4.954336509208404,bridge over night pond,static,00025,/nfs/yban/dataset/multi_obj/rawdata/00025/rgba_00009.png,9,tbc
/nfs/yban/dataset/multi_obj/videos/video_02074.mp4,lightweight running shoe and blue school backpack are dropping in the adams' place bridge,lightweight running shoe and blue school backpack in the adams' place bridge,24,"['lightweight running shoe', 'blue school backpack']","[[-5.202489852905273, 2.569601058959961, 0.0], [-3.489893913269043, -0.20688779652118683, 0.0]]",4.607857843206137,adams' place bridge,both,02074,/nfs/yban/dataset/multi_obj/rawdata/02074/rgba_00003.png,3,tbc
/nfs/yban/dataset/multi_obj/videos/video_00141.mp4,wooden abc blocks with wagon and yellow/blue bowl are dropping in the sanctuary in greenery,wooden abc blocks with wagon and yellow/blue bowl in the sanctuary in greenery,24,"['wooden abc blocks with wagon', 'yellow/blue bowl']","[[2.1704981327056885, 0.6443564891815186, 0.0], [6.069727420806885, 2.09618878364563, 0.0]]",6.648086792054195,sanctuary in greenery,dynamic,00141,/nfs/yban/dataset/multi_obj/rawdata/00141/rgba_00012.png,12,tbc
/nfs/yban/dataset/multi_obj/videos/video_04087.mp4,yellow/blue bowl and red fabric cube are dropping in the abandoned game room,yellow/blue bowl and red fabric cube in the abandoned game room,24,"['yellow/blue bowl', 'red fabric cube']","[[-1.7397111654281616, -4.013826847076416, 0.0], [3.2252109050750732, 3.9943671226501465, 0.0]]",0.32866852329308216,abandoned game room,dynamic,04087,/nfs/yban/dataset/multi_obj/rawdata/04087/rgba_00000.png,0,tbc
/nfs/yban/dataset/multi_obj/videos/video_02110.mp4,decaf instant coffee jar and round cake pan are dropping in the artist's creative workshop,decaf instant coffee jar and round cake pan in the artist's creative workshop,24,"['decaf instant coffee jar', 'round cake pan']","[[0.19408150017261505, -0.8821883201599121, 0.0], [-1.648905634880066, 3.1451523303985596, 0.0]]",1.7864501366928405,artist's creative workshop,both,02110,/nfs/yban/dataset/multi_obj/rawdata/02110/rgba_00006.png,6,tbc
